ticker,company_name,kpi_name,kpi_id,kpi_category
COST,Costco Wholesale Corporation,Warehouses - No. of Warehouses,847,Warehouses
TGT,TARGET CORP,Digital Comparable Sales,848,Digital Comparable Sales
TGT,TARGET CORP,Other - Other Revenue,849,Other
TGT,TARGET CORP,Product Net Sales - Target Credit Card,850,Product Net Sales
TGT,TARGET CORP,Product Net Sales - Target Debit Card,851,Product Net Sales
TGT,TARGET CORP,Revenue from other sources - Apparel and accessories,852,Revenue from other sources
TGT,TARGET CORP,Revenue from other sources - Beauty and household essentials,853,Revenue from other sources
TGT,TARGET CORP,Revenue from other sources - Credit card profit sharing,854,Revenue from other sources
TGT,TARGET CORP,Revenue from other sources - Food and beverage,855,Revenue from other sources
TGT,TARGET CORP,Revenue from other sources - Hardlines,856,Revenue from other sources
TGT,TARGET CORP,Revenue from other sources - Home furnishings and decor,857,Revenue from other sources
TGT,TARGET CORP,Revenue from other sources - Other Revenue,858,Revenue from other sources
TGT,TARGET CORP,Revenue from other sources - Others,859,Revenue from other sources
TGT,TARGET CORP,Same-day services,860,Same-day services
TGT,TARGET CORP,Segment Net Sales - Comparable sales growth in Signature Categories,861,Segment Net Sales
TGT,TARGET CORP,Segment Net Sales - Digital comparable sales,862,Segment Net Sales
TGT,TARGET CORP,Segment Net Sales - Digitally originated comparable sales change,863,Segment Net Sales
TGT,TARGET CORP,Segment Net Sales - Sales by Digitally originated,864,Segment Net Sales
TGT,TARGET CORP,Segment Net Sales - Sales by Stores Originated,865,Segment Net Sales
TGT,TARGET CORP,"Segment Net Sales - Same-day services (Order Pick Up, Drive Up and Shipt)",866,Segment Net Sales
TGT,TARGET CORP,"Segment Net Sales - Same-day services (Order Pick Up, Drive Up and Shipt)",866,Segment Net Sales
TGT,TARGET CORP,Segment Net Sales - Stores originated channel comparable sales,867,Segment Net Sales
TGT,TARGET CORP,Segment Net Sales - Stores originated channel comparable sales change,868,Segment Net Sales
TGT,TARGET CORP,Segment Net Sales - Stores originated channel comparable sales change,868,Segment Net Sales
TGT,TARGET CORP,Store Comparable Sales,869,Store Comparable Sales
WMT,Walmart Inc.,Global Segment Sales - Global eCommerce sales,870,Global Segment Sales
WMT,Walmart Inc.,Member Subscription - Sam's Club Member Count,871,Member Subscription
WMT,Walmart Inc.,Other - Membership and other income,872,Other
WMT,Walmart Inc.,Segment Sales - Sam's Club eCommerce sales,873,Segment Sales
WMT,Walmart Inc.,Segment Sales - Sam's Club eCommerce sales,873,Segment Sales
WMT,Walmart Inc.,Segment Sales - Sam's Club comp sales with fuel,874,Segment Sales
WMT,Walmart Inc.,Segment Sales - Sam's Club comp sales with fuel,874,Segment Sales
WMT,Walmart Inc.,Segment Sales - Sam's Club comp sales with fuel,874,Segment Sales
WMT,Walmart Inc.,Segment Sales - Sam's Club comp sales without fuel,875,Segment Sales
WMT,Walmart Inc.,Segment Sales - Sam's Club comp sales without fuel,875,Segment Sales
WMT,Walmart Inc.,Segment Sales - Sam's Club Sales,876,Segment Sales
WMT,Walmart Inc.,Segment Sales - Walmart International Sales,877,Segment Sales
WMT,Walmart Inc.,"Segment Sales - Walmart International Sales, Excluding currency",878,Segment Sales
WMT,Walmart Inc.,"Segment Sales - Walmart International Sales, Excluding currency",878,Segment Sales
WMT,Walmart Inc.,Segment Sales - Walmart U.S Sales,879,Segment Sales
WMT,Walmart Inc.,Segment Sales - Walmart U.S. comp sales with fuel,880,Segment Sales
WMT,Walmart Inc.,Segment Sales - Walmart U.S. comp sales with fuel,880,Segment Sales
WMT,Walmart Inc.,Segment Sales - Walmart U.S. comp sales with fuel,880,Segment Sales
WMT,Walmart Inc.,Segment Sales - Walmart U.S. comp sales without fuel,881,Segment Sales
WMT,Walmart Inc.,Segment Sales - Walmart U.S. comp sales without fuel,881,Segment Sales
WMT,Walmart Inc.,Segment Sales - Walmart U.S. eCommerce sales,882,Segment Sales
WMT,Walmart Inc.,Segment Sales - Walmart U.S. eCommerce sales,882,Segment Sales
WMT,Walmart Inc.,Store Count - Total Store Count,170,Store Count
WMT,Walmart Inc.,Stores - New Store Count,883,Stores
ACVA,ACV Auctions Inc,Marketplace - Marketplace GMV,884,Marketplace
ACVA,ACV Auctions Inc,Marketplace - Marketplace Units,885,Marketplace
ACVA,ACV Auctions Inc,Segment Revenue - Customer assurance revenue,886,Segment Revenue
ACVA,ACV Auctions Inc,Segment Revenue - Marketplace and service revenue,887,Segment Revenue
AMZN,"AMAZON.COM, INC.",Amazon Web Services - AWS Availability Zones,888,Amazon Web Services
AMZN,"AMAZON.COM, INC.",Amazon Web Services - Geographic Regions,889,Amazon Web Services
AMZN,"AMAZON.COM, INC.",Contact center - Contact center interactions,890,Contact center
AMZN,"AMAZON.COM, INC.",Holiday Season Sales,891,Holiday Season Sales
AMZN,"AMAZON.COM, INC.",Prime Day Sales,892,Prime Day Sales
AMZN,"AMAZON.COM, INC.",Product Net Sales - AWS,893,Product Net Sales
AMZN,"AMAZON.COM, INC.",Product Net Sales - Online stores,894,Product Net Sales
AMZN,"AMAZON.COM, INC.",Product Net Sales - Other,895,Product Net Sales
AMZN,"AMAZON.COM, INC.",Product Net Sales - Physical stores,896,Product Net Sales
AMZN,"AMAZON.COM, INC.",Product Net Sales - Retail products,897,Product Net Sales
AMZN,"AMAZON.COM, INC.",Product Net Sales - Retail subscription services,898,Product Net Sales
AMZN,"AMAZON.COM, INC.",Product Net Sales - Retail third-party seller services,899,Product Net Sales
AMZN,"AMAZON.COM, INC.",Product Net Sales - Subscription services,900,Product Net Sales
AMZN,"AMAZON.COM, INC.",Product Net Sales - Third-party seller services,901,Product Net Sales
AMZN,"AMAZON.COM, INC.",Seasonal - Grocery Delivery,902,Seasonal
AMZN,"AMAZON.COM, INC.",Seasonal - Incremental COVID-19 Costs,903,Seasonal
AMZN,"AMAZON.COM, INC.",Seasonal - Shipment Zero,904,Seasonal
AMZN,"AMAZON.COM, INC.",Segment Net Sales - AWS Segment,905,Segment Net Sales
AMZN,"AMAZON.COM, INC.",Segment Net Sales - International Segment,906,Segment Net Sales
AMZN,"AMAZON.COM, INC.",Segment Net Sales - North America Segment,907,Segment Net Sales
BARK,The Original BARK Company,Order Value - Average Order Value,908,Order Value
BARK,The Original BARK Company,Revenue by Category - Commerce,909,Revenue by Category
BARK,The Original BARK Company,Revenue by Category - Direct to Consumer,910,Revenue by Category
BARK,The Original BARK Company,Revenue by Category - Other,911,Revenue by Category
BARK,The Original BARK Company,Subscriptions - Active Subscriptions,912,Subscriptions
BARK,The Original BARK Company,Subscriptions - Average Monthly Subscription Shipment Churn,913,Subscriptions
BARK,The Original BARK Company,Subscriptions  - New Subscriptions ,914,Subscriptions 
CARG,CarGurus Inc,Average monthly unique users - International,915,Average monthly unique users
CARG,CarGurus Inc,Average monthly unique users - U.S.,916,Average monthly unique users
CARG,CarGurus Inc,Revenue by geography - International,917,Revenue by geography
CARG,CarGurus Inc,Revenue by geography - United States,918,Revenue by geography
CARG,CarGurus Inc,Revenue by Source - Marketplace subscription revenue,919,Revenue by Source
CARG,CarGurus Inc,Revenue by Source - Other revenue,920,Revenue by Source
CARG,CarGurus Inc,Total paying dealers,921,Total paying dealers
CARS,Cars.com Inc,Dealer Customers,922,Dealer Customers
CARS,Cars.com Inc,Revenues by Major products and services - Display advertising,923,Revenues by Major products and services
CARS,Cars.com Inc,Revenues by Major products and services - Other,924,Revenues by Major products and services
CARS,Cars.com Inc,Revenues by Major products and services - Pay per lead,925,Revenues by Major products and services
CARS,Cars.com Inc,Revenues by Major products and services - Subscription advertising and digital solutions,926,Revenues by Major products and services
CARS,Cars.com Inc,Segment revenues - Dealer,927,Segment revenues
CARS,Cars.com Inc,Segment revenues - OEM and National,928,Segment revenues
CARS,Cars.com Inc,Segment revenues - Other,929,Segment revenues
CARS,Cars.com Inc,Unique Visitors - Average Monthly Unique Visitors,930,Unique Visitors
CARS,Cars.com Inc,Website customers - Growth in website customers,931,Website customers
CHWY,Chewy Inc,Customers - Active customers,932,Customers
CHWY,Chewy Inc,Sales	 - Autoship customer sales	,933,Sales	
CHWY,Chewy Inc,Sales	 - Autoship customer sales,934,Sales	
CHWY,Chewy Inc,Sales	 - Autoship customer sales as a percentage of net sales,935,Sales	
CHWY,Chewy Inc,Sales	 - Net sales per active customer,936,Sales	
CHWY,Chewy Inc,Segment Revenue - Consumables Revenue,937,Segment Revenue
CHWY,Chewy Inc,Segment Revenue - Hardgoods Revenue,938,Segment Revenue
CHWY,Chewy Inc,Segment Revenue - Other Revenue,939,Segment Revenue
DIBS,"1stdibs.com, Inc.",Active Buyers,940,Active Buyers
DIBS,"1stdibs.com, Inc.",Gross merchandise value,941,Gross merchandise value
DIBS,"1stdibs.com, Inc.",Number of Orders,942,Number of Orders
DIBS,"1stdibs.com, Inc.",Revenue by Segment - Other services,943,Revenue by Segment
DIBS,"1stdibs.com, Inc.",Revenue by Segment - Seller marketplace services,944,Revenue by Segment
EBAY,eBay Inc.,Annual active buyers,945,Annual active buyers
EBAY,eBay Inc.,Annual active sellers,946,Annual active sellers
EBAY,eBay Inc.,Geographic Revenues - Germany Revenues,947,Geographic Revenues
EBAY,eBay Inc.,Geographic Revenues - Rest of world Revenues,948,Geographic Revenues
EBAY,eBay Inc.,Geographic Revenues - South Korea Revenues,949,Geographic Revenues
EBAY,eBay Inc.,Geographic Revenues - Total Geographic Revenues,950,Geographic Revenues
EBAY,eBay Inc.,Geographic Revenues - U.S. Revenues,951,Geographic Revenues
EBAY,eBay Inc.,Geographic Revenues - United Kingdom Revenues,952,Geographic Revenues
EBAY,eBay Inc.,GMV - Gross Merchandise Volume,953,GMV
EBAY,eBay Inc.,Segment Revenues - Classifieds / Other Revenues,954,Segment Revenues
EBAY,eBay Inc.,Segment Revenues - Elimination of inter-segment net Revenues,955,Segment Revenues
EBAY,eBay Inc.,Segment Revenues - Marketing services and other revenues,956,Segment Revenues
EBAY,eBay Inc.,Segment Revenues - Marketing services and other revenues Classifieds,957,Segment Revenues
EBAY,eBay Inc.,Segment Revenues - Marketing services and other revenues from Marketplace,958,Segment Revenues
EBAY,eBay Inc.,"Segment Revenues - Marketing services and other revenues StubHub, Corporate and other",959,Segment Revenues
EBAY,eBay Inc.,Segment Revenues - Marketplace Revenues,960,Segment Revenues
EBAY,eBay Inc.,Segment Revenues - Net transaction revenues,961,Segment Revenues
EBAY,eBay Inc.,Segment Revenues - Net transaction revenues from Marketplace,962,Segment Revenues
EBAY,eBay Inc.,Segment Revenues - Net transaction revenues from StubHub,963,Segment Revenues
EBAY,eBay Inc.,Segment Revenues - Total net revenues,964,Segment Revenues
EBAY,eBay Inc.,Segment Revenues - Total Segment Revenues,965,Segment Revenues
EBAY,eBay Inc.,Take rate,966,Take rate
ETSY,ETSY INC,Active Buyers,940,Active Buyers
ETSY,ETSY INC,Active Buyers,940,Active Buyers
ETSY,ETSY INC,Active Sellers,967,Active Sellers
ETSY,ETSY INC,Active Sellers,967,Active Sellers
ETSY,ETSY INC,Gross merchandise sales,968,Gross Merchandise Sales
ETSY,ETSY INC,International Gross Merchandise Sales,969,International Gross Merchandise Sales
ETSY,ETSY INC,Mobile Gross Merchandise Sales,970,Mobile Gross Merchandise Sales
ETSY,ETSY INC,Segment Revenue - Gross merchandise sales,971,Segment Revenue
ETSY,ETSY INC,Segment Revenue - Marketplace revenue,972,Segment Revenue
ETSY,ETSY INC,Segment Revenue - Marketplace Rvenue,973,Segment Revenue
ETSY,ETSY INC,Segment Revenue - Services Revenue,974,Segment Revenue
FIGS,Figs Inc,Active customers,975,Active customers
FIGS,Figs Inc,Active customers,975,Active customers
FIGS,Figs Inc,Average order value,976,Average order value
FIGS,Figs Inc,Geographical Revenue - Rest of the world,977,Geographical Revenue
FIGS,Figs Inc,Geographical Revenue - United States,978,Geographical Revenue
FIGS,Figs Inc,Revenue Segment - Non-scrubs,979,Revenue Segment
FIGS,Figs Inc,Revenue Segment - Scrubs,980,Revenue Segment
FLWS,1-800-Flowers.com Inc,Revenues by Channel - E-commerce Revenue,981,Revenues by Channel
FLWS,1-800-Flowers.com Inc,Revenues by Channel - E-commerce Revenue (combined online and telephonic) ,982,Revenues by Channel
FLWS,1-800-Flowers.com Inc,Revenues by Channel - Other Revenue,983,Revenues by Channel
FLWS,1-800-Flowers.com Inc,Segment Revenue - 1-800-Flowers.com Consumer Floral Revenue,984,Segment Revenue
FLWS,1-800-Flowers.com Inc,Segment Revenue - BloomNet Revenue,985,Segment Revenue
FLWS,1-800-Flowers.com Inc,Segment Revenue - BloomNet Wire Service Revenue,986,Segment Revenue
FLWS,1-800-Flowers.com Inc,Segment Revenue - Consumer Floral & Gifts Revenue,987,Segment Revenue
FLWS,1-800-Flowers.com Inc,Segment Revenue - Corporate Revenue,10,Segment Revenue
FLWS,1-800-Flowers.com Inc,Segment Revenue - Gourmet Food & Gift Baskets Revenue,988,Segment Revenue
FLWS,1-800-Flowers.com Inc,Segment Revenue - Intercompany eliminations,989,Segment Revenue
GRPN,"Groupon, Inc.",Active customers for the trailing twelve months,990,active customers for the trailing twelve months
GRPN,"Groupon, Inc.",Gross billings,991,Gross billings
GRPN,"Groupon, Inc.",Revenue by Type - Product,992,Revenue by Type
GRPN,"Groupon, Inc.",Revenue by Type - Service,993,Revenue by Type
GRPN,"Groupon, Inc.",Total units - Total units of International,994,Total units
GRPN,"Groupon, Inc.",Total units - Total units of North America,995,Total units
GRPN,"Groupon, Inc.",TTM Active customers,996,TTM Active customers
GRPN,"Groupon, Inc.",TTM Active customers - TTM Active customers of International,997,TTM Active customers
GRPN,"Groupon, Inc.",TTM Active customers - TTM Active customers of North America,998,TTM Active customers
OSTK,Overstock.com Inc.,Customers - Active customers,932,Customers
OSTK,Overstock.com Inc.,Orders - Average order value,999,Orders
OSTK,Overstock.com Inc.,Orders - Active customers,1000,Orders
OSTK,Overstock.com Inc.,Orders - Mobile Device,1001,Orders
OSTK,Overstock.com Inc.,Orders - Orders delivered,1002,Orders
OSTK,Overstock.com Inc.,Orders - Orders delivered,1002,Orders
OSTK,Overstock.com Inc.,Orders - Orders per active customer,1003,Orders
OSTK,Overstock.com Inc.,Orders - Orders per active customer,1003,Orders
POSH,Poshmark Inc,Active Buyers,940,Active Buyers
POSH,Poshmark Inc,Active Buyers,940,Active Buyers
POSH,Poshmark Inc,Gross Merchandise Value (GMV),1004,Gross Merchandise Value (GMV)
POSH,Poshmark Inc,Gross Merchandise Value (GMV),1004,Gross Merchandise Value (GMV)
PRTS,CarParts.com Inc,Revenue by Product type - Branded Hard Parts,1005,Revenue by Product type
PRTS,CarParts.com Inc,Revenue by Product type - Branded Performance,1006,Revenue by Product type
PRTS,CarParts.com Inc,Revenue by Product type - Branded Replacement Parts,1007,Revenue by Product type
PRTS,CarParts.com Inc,Revenue by Product type - House Brands Hard Parts,1008,Revenue by Product type
PRTS,CarParts.com Inc,Revenue by Product type - House Brands Performance,1009,Revenue by Product type
PRTS,CarParts.com Inc,Revenue by Product type - House Brands Replacement Parts,1010,Revenue by Product type
QRTEA,"Qurate Retail, Inc.",Annual Purchases - Existing Customers,1011,Annual Purchases
QRTEA,"Qurate Retail, Inc.",Money Spent - Existing Customers,1012,Money Spent
QRTEA,"Qurate Retail, Inc.",Number of Customers,1013,Number of Customers
QRTEA,"Qurate Retail, Inc.",Product Revenue - Accessories,1014,Product Revenue
QRTEA,"Qurate Retail, Inc.",Product Revenue - Apparel,1015,Product Revenue
QRTEA,"Qurate Retail, Inc.",Product Revenue - Beauty,1016,Product Revenue
QRTEA,"Qurate Retail, Inc.",Product Revenue - Electronics,1017,Product Revenue
QRTEA,"Qurate Retail, Inc.",Product Revenue - Home,1018,Product Revenue
QRTEA,"Qurate Retail, Inc.",Product Revenue - Jewelry,1019,Product Revenue
QRTEA,"Qurate Retail, Inc.",Product Revenue - Other revenue,1020,Product Revenue
QRTEA,"Qurate Retail, Inc.",Segment Revenue - Corp and other,1021,Segment Revenue
QRTEA,"Qurate Retail, Inc.",Segment Revenue - QVC Int'l,1022,Segment Revenue
QRTEA,"Qurate Retail, Inc.",Segment Revenue - QxH,1023,Segment Revenue
QRTEA,"Qurate Retail, Inc.",Segment Revenue - Zulily,1024,Segment Revenue
REAL,The Realreal Inc,Active buyers,1025,Active buyers
REAL,The Realreal Inc,AOV - Average order value,1026,AOV
REAL,The Realreal Inc,Gross Merchandise Value,1027,Gross Merchandise Value
REAL,The Realreal Inc,Orders reached,1028,Orders reached
REAL,The Realreal Inc,Revenue - Consignment and service revenue,1029,Revenue
REAL,The Realreal Inc,Revenue - Direct revenue,1030,Revenue
ROVR,"Rover Group, Inc",Gross bookings value,1031,Gross bookings value
ROVR,"Rover Group, Inc",New bookings,1032,New bookings
ROVR,"Rover Group, Inc",Repeat bookings,1033,Repeat bookings
ROVR,"Rover Group, Inc",Segment Revenue - New bookings Revenue,1034,Segment Revenue
ROVR,"Rover Group, Inc",Segment Revenue - Repeat Bookings Revenue,1035,Segment Revenue
ROVR,"Rover Group, Inc",Total Bookings  - Total Bookings,1036,Total Bookings 
RVLV,Revolve Group Inc,Active customers,975,Active customers
RVLV,Revolve Group Inc,Average order value,976,Average order value
RVLV,Revolve Group Inc,Geographic Revenue - Revenue from Rest of the world,1037,Geographic Revenue
RVLV,Revolve Group Inc,Geographic Revenue - Revenue from United States,1,Geographic Revenue
RVLV,Revolve Group Inc,Revenue by by Product Category - Beauty Product Revenue,1038,Revenue by by Product Category
RVLV,Revolve Group Inc,Revenue by by Product Category - Dresses Revenue,1039,Revenue by by Product Category
RVLV,Revolve Group Inc,Revenue by by Product Category - Fashion Apparel Product Revenue,1040,Revenue by by Product Category
RVLV,Revolve Group Inc,"Revenue by by Product Category - Handbags, Shoes and Accessories Revenue",1041,Revenue by by Product Category
RVLV,Revolve Group Inc,Revenue by by Product Category - Other Product Revenue,1042,Revenue by by Product Category
RVLV,Revolve Group Inc,Segment Revenue - FORWARD Revenue,1043,Segment Revenue
RVLV,Revolve Group Inc,Segment Revenue - REVOLVE Revenue,1044,Segment Revenue
RVLV,Revolve Group Inc,Total orders placed,1045,Total orders placed
SFIX,Stitch Fix Inc,Active clients,1046,Active clients
SFIX,Stitch Fix Inc,Active clients - Net revenue per active client,1047,Active clients
SFIX,Stitch Fix Inc,Key metrics - Net revenue,1048,Key metrics
SFIX,Stitch Fix Inc,Net revenue per active client,1049,Net revenue per active client
TDUP,ThredUp Inc,Active Buyers,940,Active Buyers
TDUP,ThredUp Inc,Active orders,1050,Active orders
TDUP,ThredUp Inc,Segment Revenue - Consignment,1051,Segment Revenue
TDUP,ThredUp Inc,Segment Revenue - Product,1052,Segment Revenue
W,WAYFAIR INC,Active customers,975,Active customers
W,WAYFAIR INC,Average order value ,1053,Average order value 
W,WAYFAIR INC,LTM Net Revenue - LTM Net Revenue Per Active Customer,1054,LTM Net Revenue
W,WAYFAIR INC,Orders delivered ,1055,Orders delivered 
W,WAYFAIR INC,Orders delivered  - orders delivered via a mobile device,1056,Orders delivered 
W,WAYFAIR INC,Orders per customer,1057,Orders per customer
W,WAYFAIR INC,Orders placed by repeat customers,1058,Orders placed by repeat customers
W,WAYFAIR INC,Orders placed via a mobile device,1059,Orders placed via a mobile device
W,WAYFAIR INC,Repeat customers,1060,Repeat customers
W,WAYFAIR INC,Repeat customers,1060,Repeat customers
W,WAYFAIR INC,Repeat customers orders,1061,Repeat customers orders
W,WAYFAIR INC,Revenue by type - International net revenue,1062,Revenue by type
W,WAYFAIR INC,Revenue by type - U.S. net revenue,1063,Revenue by type
WISH,ContextLogic Inc,Active users - monthly active users,1064,Active users
WISH,ContextLogic Inc,Countries - number of countries,1065,Countries
WISH,ContextLogic Inc,Revenue by type - Logistics Revenue,1066,Revenue by type
WISH,ContextLogic Inc,Revenue by type - Marketplace Revenue,1067,Revenue by type
WISH,ContextLogic Inc,Revenue Per Active Buyer,1068,Revenue Per Active Buyer
AAN,"The Aaron’s Company, Inc",Number stores - Number of Company-operated stores,1069,Number stores
AAN,"The Aaron’s Company, Inc",Number stores - Number of franchised stores,1070,Number stores
AAN,"The Aaron’s Company, Inc",Same Store Revenues,1071,Same Store Revenues
AAN,"The Aaron’s Company, Inc",Segment revenues - Franchise Royalties and Fees,1072,Segment revenues
AAN,"The Aaron’s Company, Inc",Segment revenues - Lease and Retail Revenues,1073,Segment revenues
AAN,"The Aaron’s Company, Inc",Segment revenues - Non-Retail Sales,1074,Segment revenues
AAN,"The Aaron’s Company, Inc",Segment revenues - Other,929,Segment revenues
AAN,"The Aaron’s Company, Inc",Segment revenues - Retail Sales,1075,Segment revenues
ASO,"Academy Sports & Outdoors, Inc.",No. of Stores,1076,No. of Stores
ASO,"Academy Sports & Outdoors, Inc.",Revenue by Category - Apparel Revenue,1077,Revenue by Category
ASO,"Academy Sports & Outdoors, Inc.",Revenue by Category - Footwear Revenue,1078,Revenue by Category
ASO,"Academy Sports & Outdoors, Inc.",Revenue by Category - Other Sales Revenue,1079,Revenue by Category
ASO,"Academy Sports & Outdoors, Inc.",Revenue by Category - Outdoors Revenue,1080,Revenue by Category
ASO,"Academy Sports & Outdoors, Inc.",Revenue by Category - Sports and Recreation Revenue,1081,Revenue by Category
BBY,"BEST BUY CO., INC.",Comparable sales - Domestic comparable online sales,1082,Comparable sales
BBY,"BEST BUY CO., INC.",Comparable sales - Domestic comparable sales,1083,Comparable sales
BBY,"BEST BUY CO., INC.",Comparable sales - Enterprise comparable sales,1084,Comparable sales
BBY,"BEST BUY CO., INC.",Comparable sales - International comparable sales,1085,Comparable sales
BBY,"BEST BUY CO., INC.",Geographic Revenue - Domestic Revenue,1086,Geographic Revenue
BBY,"BEST BUY CO., INC.",Geographic Revenue - International Revenue,1087,Geographic Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Appliances,1088,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Appliances,1088,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Computing and  Phones,1089,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Computing and Mobile Phones,1090,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Computing and Mobile Phones,1090,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Consumer Electronics,1091,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Consumer Electronics,1091,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Entertainment,1092,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Entertainment,1092,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Other,1093,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Other,1093,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Services,1094,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - Domestic Revenue from Services,1094,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Appliances,1095,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Appliances,1095,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Computing and  Phones,1096,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Computing and Mobile Phones,1097,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Computing and Mobile Phones,1097,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Consumer Electronics,1098,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Consumer Electronics,1098,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Entertainment,1099,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Entertainment,1099,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Other,1100,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Other,1100,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Services,1101,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Geographic Segment Revenue - International Revenue from Services,1101,Geographic Segment Revenue
BBY,"BEST BUY CO., INC.",Revenue by Product - Appliances,1102,Revenue by Product
BBY,"BEST BUY CO., INC.",Revenue by Product - Computing and Mobile Phones,1103,Revenue by Product
BBY,"BEST BUY CO., INC.",Revenue by Product - Consumer Electronics,1104,Revenue by Product
BBY,"BEST BUY CO., INC.",Revenue by Product - Entertainment,1105,Revenue by Product
BBY,"BEST BUY CO., INC.",Revenue by Product - Other,1106,Revenue by Product
BBY,"BEST BUY CO., INC.",Revenue by Product - Services,1107,Revenue by Product
BBY,"BEST BUY CO., INC.",Segment Revenue - Domestic Revenue,1108,Segment Revenue
BBY,"BEST BUY CO., INC.",Segment Revenue - International Revenue,230,Segment Revenue
BOOT,"Boot Barn Holdings, Inc.",Net Sales by Major Merchandise Categories - Apparel,1109,Net Sales by Major Merchandise Categories
BOOT,"Boot Barn Holdings, Inc.",Net Sales by Major Merchandise Categories - Footwear,1110,Net Sales by Major Merchandise Categories
BOOT,"Boot Barn Holdings, Inc.","Net Sales by Major Merchandise Categories - Hats, accessories and other",1111,Net Sales by Major Merchandise Categories
BOOT,"Boot Barn Holdings, Inc.",Segment Net Sales - E-commerce,1112,Segment Net Sales
BOOT,"Boot Barn Holdings, Inc.",Segment Net Sales - E-commerce Revenue,1113,Segment Net Sales
BOOT,"Boot Barn Holdings, Inc.",Segment Net Sales - Retail Stores Revenue,1114,Segment Net Sales
BOOT,"Boot Barn Holdings, Inc.",Segment Net Sales - Stores,1115,Segment Net Sales
BOOT,"Boot Barn Holdings, Inc.",Stores - new stores,1116,Stores
BOOT,"Boot Barn Holdings, Inc.",Stores - store closed,1117,Stores
CONN,Conn's Inc,Segment Revenue - Finance charges and other,1118,Segment Revenue
CONN,Conn's Inc,Segment Revenue - Other Revenue,939,Segment Revenue
CONN,Conn's Inc,Segment Revenue - Product sales,1119,Segment Revenue
CONN,Conn's Inc,Segment Revenue - Repair service agreement commissions,1120,Segment Revenue
CONN,Conn's Inc,Segment Revenue - Service revenues,312,Segment Revenue
CONN,Conn's Inc,Sub-Segment Revenue - Consumer electronics - Product sales,1121,Sub-Segment Revenue
CONN,Conn's Inc,Sub-Segment Revenue - Furniture and mattress - Product sales,1122,Sub-Segment Revenue
CONN,Conn's Inc,Sub-Segment Revenue - Home appliance - Product sales,1123,Sub-Segment Revenue
CONN,Conn's Inc,Sub-Segment Revenue - Home office - Product sales,1124,Sub-Segment Revenue
CONN,Conn's Inc,Sub-Segment Revenue - Other - Product sales,1125,Sub-Segment Revenue
DBI,Designer Brands Inc,Revenue by Type - External Customer Sales,1126,Revenue by Type
DBI,Designer Brands Inc,Revenue by Type - Intersegment Sales,1127,Revenue by Type
DBI,Designer Brands Inc,Segment Revenue - Brand Portfolio,1128,Segment Revenue
DBI,Designer Brands Inc,Segment Revenue - Canada Retail,1129,Segment Revenue
DBI,Designer Brands Inc,Segment Revenue - Elimination of intersegment net Revenue,1130,Segment Revenue
DBI,Designer Brands Inc,Segment Revenue - Other Revenue,939,Segment Revenue
