industry,kpi_name,kpi_id,kpi_category
Internet Retailers,Revenue by type - Logistics Revenue,1066,Revenue by type
Internet Retailers,Revenue by type - Marketplace Revenue,1067,Revenue by type
Internet Retailers,Revenue Per Active Buyer,1068,Revenue Per Active Buyer
Specialty Stores and Retailers,Number stores - Number of Company-operated stores,1069,Number stores
Specialty Stores and Retailers,Number stores - Number of franchised stores,1070,Number stores
Specialty Stores and Retailers,Same Store Revenues,1071,Same Store Revenues
Specialty Stores and Retailers,Segment revenues - Franchise Royalties and Fees,1072,Segment revenues
Specialty Stores and Retailers,Segment revenues - Lease and Retail Revenues,1073,Segment revenues
Specialty Stores and Retailers,Segment revenues - Non-Retail Sales,1074,Segment revenues
Specialty Stores and Retailers,Segment revenues - Other,929,Segment revenues
Specialty Stores and Retailers,Segment revenues - Retail Sales,1075,Segment revenues
Specialty Stores and Retailers,No. of Stores,1076,No. of Stores
Specialty Stores and Retailers,Revenue by Category - Apparel Revenue,1077,Revenue by Category
Specialty Stores and Retailers,Revenue by Category - Footwear Revenue,1078,Revenue by Category
Specialty Stores and Retailers,Revenue by Category - Other Sales Revenue,1079,Revenue by Category
Specialty Stores and Retailers,Revenue by Category - Outdoors Revenue,1080,Revenue by Category
Specialty Stores and Retailers,Revenue by Category - Sports and Recreation Revenue,1081,Revenue by Category
Specialty Stores and Retailers,Comparable sales - Domestic comparable online sales,1082,Comparable sales
Specialty Stores and Retailers,Comparable sales - Domestic comparable sales,1083,Comparable sales
Specialty Stores and Retailers,Comparable sales - Enterprise comparable sales,1084,Comparable sales
Specialty Stores and Retailers,Comparable sales - International comparable sales,1085,Comparable sales
Specialty Stores and Retailers,Geographic Revenue - Domestic Revenue,1086,Geographic Revenue
Specialty Stores and Retailers,Geographic Revenue - International Revenue,1087,Geographic Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Appliances,1088,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Appliances,1088,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Computing and  Phones,1089,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Computing and Mobile Phones,1090,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Computing and Mobile Phones,1090,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Consumer Electronics,1091,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Consumer Electronics,1091,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Entertainment,1092,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Entertainment,1092,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Other,1093,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Other,1093,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Services,1094,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Services,1094,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Appliances,1095,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Appliances,1095,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Computing and  Phones,1096,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Computing and Mobile Phones,1097,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Computing and Mobile Phones,1097,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Consumer Electronics,1098,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Consumer Electronics,1098,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Entertainment,1099,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Entertainment,1099,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Other,1100,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Other,1100,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Services,1101,Geographic Segment Revenue
Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Services,1101,Geographic Segment Revenue
Specialty Stores and Retailers,Revenue by Product - Appliances,1102,Revenue by Product
Specialty Stores and Retailers,Revenue by Product - Computing and Mobile Phones,1103,Revenue by Product
Specialty Stores and Retailers,Revenue by Product - Consumer Electronics,1104,Revenue by Product
Specialty Stores and Retailers,Revenue by Product - Entertainment,1105,Revenue by Product
Specialty Stores and Retailers,Revenue by Product - Other,1106,Revenue by Product
Specialty Stores and Retailers,Revenue by Product - Services,1107,Revenue by Product
Specialty Stores and Retailers,Segment Revenue - Domestic Revenue,1108,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - International Revenue,230,Segment Revenue
Specialty Stores and Retailers,Net Sales by Major Merchandise Categories - Apparel,1109,Net Sales by Major Merchandise Categories
Specialty Stores and Retailers,Net Sales by Major Merchandise Categories - Footwear,1110,Net Sales by Major Merchandise Categories
Specialty Stores and Retailers,"Net Sales by Major Merchandise Categories - Hats, accessories and other",1111,Net Sales by Major Merchandise Categories
Specialty Stores and Retailers,Segment Net Sales - E-commerce,1112,Segment Net Sales
Specialty Stores and Retailers,Segment Net Sales - E-commerce Revenue,1113,Segment Net Sales
Specialty Stores and Retailers,Segment Net Sales - Retail Stores Revenue,1114,Segment Net Sales
Specialty Stores and Retailers,Segment Net Sales - Stores,1115,Segment Net Sales
Specialty Stores and Retailers,Stores - new stores,1116,Stores
Specialty Stores and Retailers,Stores - store closed,1117,Stores
Specialty Stores and Retailers,Segment Revenue - Finance charges and other,1118,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Other Revenue,939,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Product sales,1119,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Repair service agreement commissions,1120,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Service revenues,312,Segment Revenue
Specialty Stores and Retailers,Sub-Segment Revenue - Consumer electronics - Product sales,1121,Sub-Segment Revenue
Specialty Stores and Retailers,Sub-Segment Revenue - Furniture and mattress - Product sales,1122,Sub-Segment Revenue
Specialty Stores and Retailers,Sub-Segment Revenue - Home appliance - Product sales,1123,Sub-Segment Revenue
Specialty Stores and Retailers,Sub-Segment Revenue - Home office - Product sales,1124,Sub-Segment Revenue
Specialty Stores and Retailers,Sub-Segment Revenue - Other - Product sales,1125,Sub-Segment Revenue
Specialty Stores and Retailers,Revenue by Type - External Customer Sales,1126,Revenue by Type
Specialty Stores and Retailers,Revenue by Type - Intersegment Sales,1127,Revenue by Type
Specialty Stores and Retailers,Segment Revenue - Brand Portfolio,1128,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Canada Retail,1129,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Elimination of intersegment net Revenue,1130,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Other Revenue,939,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - U.S. Retail Revenue,1131,Segment Revenue
Specialty Stores and Retailers,Stores - Total number of stores,1132,Stores
Specialty Stores and Retailers,Segment Net Sales - Apparel Sales,1133,Segment Net Sales
Specialty Stores and Retailers,Segment Net Sales - Consumables Sales,1134,Segment Net Sales
Specialty Stores and Retailers,Segment Net Sales - Home products Sales,1135,Segment Net Sales
Specialty Stores and Retailers,Segment Net Sales - Seasonal Sales,1136,Segment Net Sales
Specialty Stores and Retailers,Store count - Ending Store count,1137,Store count
Specialty Stores and Retailers,Store count - New store openings,1138,Store count
Specialty Stores and Retailers,Store count - Total selling square footage,1139,Store count
Specialty Stores and Retailers,Net Sales - E- Commerce Sales,1140,Net Sales
Specialty Stores and Retailers,Net Sales - E- Commerce Sales,1140,Net Sales
Specialty Stores and Retailers,Net Sales - Same Store Sales,1141,Net Sales
Specialty Stores and Retailers,Relocated stores - DICK'S Sporting Goods,1142,Relocated stores
Specialty Stores and Retailers,Relocated stores - Specialty Concept Stores,1143,Relocated stores
Specialty Stores and Retailers,Revenue by Net Sales - Sales,1144,Revenue by Net Sales
Specialty Stores and Retailers,Square Footage - DICK'S Sporting Goods,1145,Square Footage
Specialty Stores and Retailers,Square Footage - Specialty Concept Stores,1146,Square Footage
Specialty Stores and Retailers,Stores - DICK'S Sporting Goods,1147,Stores
Specialty Stores and Retailers,Stores - Specialty Concept Stores,1148,Stores
Specialty Stores and Retailers,Change in Average Ticket - Dollar Tree,1149,Change in Average Ticket
Specialty Stores and Retailers,Change in Average Ticket - Family Dollar ,1150,Change in Average Ticket
Specialty Stores and Retailers,Change in Customer Traffic - Dollar Tree,1151,Change in Customer Traffic
Specialty Stores and Retailers,Change in Customer Traffic - Family Dollar ,1152,Change in Customer Traffic
Specialty Stores and Retailers,Growth Rate (Square Footage)  - Dollar Tree,1153,Growth Rate (Square Footage) 
Specialty Stores and Retailers,Growth Rate (Square Footage)  - Family Dollar ,1154,Growth Rate (Square Footage) 
Specialty Stores and Retailers,Growth Rate (Square Footage)  - Retail Selling Square Footage,1155,Growth Rate (Square Footage) 
Specialty Stores and Retailers,New Stores Openings - Dollar Tree,1156,New Stores Openings
Specialty Stores and Retailers,New Stores Openings - Family Dollar ,1157,New Stores Openings
Specialty Stores and Retailers,Re-bannered Stores - Dollar Tree,1158,Re-bannered Stores
Specialty Stores and Retailers,Re-bannered Stores - Family Dollar ,1159,Re-bannered Stores
Specialty Stores and Retailers,Renovated Stores - Completed Renovations,1160,Renovated Stores
Specialty Stores and Retailers,Same Store Sales,1161,Same Store Sales
Specialty Stores and Retailers,Same-Store Sales by Segment - Dollar Tree Same Store Sales,1162,Same-Store Sales by Segment
Specialty Stores and Retailers,Same-Store Sales by Segment - Family Dollar Same Store Sales,1163,Same-Store Sales by Segment
Specialty Stores and Retailers,"Segment Sales - Corporate, support and Other Sales",1164,Segment Sales
Specialty Stores and Retailers,Segment Sales - Dollar Tree Sales,1165,Segment Sales
Specialty Stores and Retailers,Segment Sales - Family Dollar Sales,1166,Segment Sales
Specialty Stores and Retailers,Segment Sales - Total Segment Sales,1167,Segment Sales
Specialty Stores and Retailers,Selling Square Footage  - Dollar Tree,1168,Selling Square Footage 
Specialty Stores and Retailers,Selling Square Footage  - Family Dollar ,1169,Selling Square Footage 
Specialty Stores and Retailers,Store Closures - Dollar Tree,1170,Store Closures
Specialty Stores and Retailers,Store Closures - Family Dollar ,1171,Store Closures
Specialty Stores and Retailers,Stores - Closed Stores,1172,Stores
Specialty Stores and Retailers,Stores - Expanded or Relocated Stores,1173,Stores
Specialty Stores and Retailers,Centers - Net new center openings,1174,Centers
Specialty Stores and Retailers,Centers - Net new centers,1175,Centers
Specialty Stores and Retailers,Centers - Network of locations,1176,Centers
Specialty Stores and Retailers,Segment Revenue - Marketing Fees,1177,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Other Revenue,939,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Product Sales,1178,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Royalty Fees,1179,Segment Revenue
Specialty Stores and Retailers,Comparable store sales - Comparable store sales growth,1180,Comparable store sales
Specialty Stores and Retailers,New Stores Openings - America's Best Contacts and Eyeglasses Stores,1181,New Stores Openings
Specialty Stores and Retailers,New Stores Openings - Eyeglass World Stores,1182,New Stores Openings
Specialty Stores and Retailers,New Stores Openings - Total Stores,1183,New Stores Openings
Specialty Stores and Retailers,New Stores Openings - Vision Centers - Walmart,1184,New Stores Openings
Specialty Stores and Retailers,New Stores Openings - Vista Optical Stores - Fred Meyer,1185,New Stores Openings
Specialty Stores and Retailers,New Stores Openings - Vista Optical Stores - Military,1186,New Stores Openings
Specialty Stores and Retailers,No of stores open at the end - Corporate/Other,1187,No of stores open at the end
Specialty Stores and Retailers,No of stores open at the end - Legacy segment,1188,No of stores open at the end
Specialty Stores and Retailers,No of stores open at the end - Owned & Host segment,1189,No of stores open at the end
Specialty Stores and Retailers,Number of Stores - America's Best Contacts and Eyeglasses Stores,1190,Number of Stores
Specialty Stores and Retailers,Number of Stores - Eyeglass World Stores,1191,Number of Stores
Specialty Stores and Retailers,Number of Stores - Vision Centers - Walmart,1192,Number of Stores
Specialty Stores and Retailers,Number of Stores - Vista Optical Stores - Fred Meyer,1193,Number of Stores
Specialty Stores and Retailers,Number of Stores - Vista Optical Stores - Military,1194,Number of Stores
Specialty Stores and Retailers,Revenue From Contracts With Customers - Revenues recognized at a point in time,1195,Revenue From Contracts With Customers
Specialty Stores and Retailers,Revenue From Contracts With Customers - Revenues recognized over time,1196,Revenue From Contracts With Customers
Specialty Stores and Retailers,Segment Revenue - Corporate/Other Revenue,1197,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Legacy Revenue,1198,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Owned & Host Revenue,1199,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Reconciliations,1200,Segment Revenue
Specialty Stores and Retailers,Store Closures - America's Best Contacts and Eyeglasses Stores,1201,Store Closures
Specialty Stores and Retailers,Store Closures - Eyeglass World Stores,1202,Store Closures
Specialty Stores and Retailers,Store Closures - Vision Centers - Walmart,1203,Store Closures
Specialty Stores and Retailers,Store Closures - Vista Optical Stores - Fred Meyer,1204,Store Closures
Specialty Stores and Retailers,Store Closures - Vista Optical Stores - Military,1205,Store Closures
Specialty Stores and Retailers,Store Sale Growth - America's Best,1206,Store Sale Growth
Specialty Stores and Retailers,Store Sale Growth - Corporate/Other,1207,Store Sale Growth
Specialty Stores and Retailers,Store Sale Growth - Eyeglass World,1208,Store Sale Growth
Specialty Stores and Retailers,Store Sale Growth - Fred Meyer,1209,Store Sale Growth
Specialty Stores and Retailers,Store Sale Growth - Legacy segment,1210,Store Sale Growth
Specialty Stores and Retailers,Store Sale Growth - Military,1211,Store Sale Growth
Specialty Stores and Retailers,Stores - New Stores,1212,Stores
Specialty Stores and Retailers,Product Revenue - Fashion and home,1213,Product Revenue
Specialty Stores and Retailers,Product Revenue - Leisure,1214,Product Revenue
Specialty Stores and Retailers,Product Revenue - Party and snack,1215,Product Revenue
Specialty Stores and Retailers,Stores - Total Stores,46,Stores
Specialty Stores and Retailers,Channel Sales - Direct to Customers Sales,1216,Channel Sales
Specialty Stores and Retailers,Channel Sales - Stores Sales,1217,Channel Sales
Specialty Stores and Retailers,Franchise Operations - Franchise stores ,1218,Franchise Operations
Specialty Stores and Retailers,Geographic Sales - International Sales,1219,Geographic Sales
Specialty Stores and Retailers,Geographic Sales - United States Sales,1220,Geographic Sales
Specialty Stores and Retailers,Stores - Total Store Count,1221,Stores
Specialty Stores and Retailers,Revenue by product sales - Collectibles Sales,1222,Revenue by product sales
Specialty Stores and Retailers,Revenue by product sales - Hardware and accessories Sales,1223,Revenue by product sales
Specialty Stores and Retailers,Revenue by product sales - Software Sales,1224,Revenue by product sales
Specialty Stores and Retailers,Sales by Geography - Australia,1225,Sales by Geography
Specialty Stores and Retailers,Sales by Geography - Canada,1226,Sales by Geography
Specialty Stores and Retailers,Sales by Geography - Europe,1227,Sales by Geography
Specialty Stores and Retailers,Sales by Geography - United States,1228,Sales by Geography
Specialty Stores and Retailers,News Store Openings - Number of Stores,1229,News Store Openings
Specialty Stores and Retailers,Segment Revenue - Distribution,1230,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - E-commerce sales,1231,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Sales at company owned stores,1232,Segment Revenue
Specialty Stores and Retailers,Square Feet - Retail and Warehouse Space,1233,Square Feet
Specialty Stores and Retailers,Store Count - No of Hydroponic garden centers to reach,1234,Store Count
Specialty Stores and Retailers,Store Count - No. of retail hydroponic/gardening stores,1235,Store Count
Specialty Stores and Retailers,Store Count - Number of Stores,1236,Store Count
Specialty Stores and Retailers,Revenue by major products category - Apparel,1237,Revenue by major products category
Specialty Stores and Retailers,Revenue by major products category - Equipment,1238,Revenue by major products category
Specialty Stores and Retailers,Revenue by major products category - Footwear,1239,Revenue by major products category
Specialty Stores and Retailers,Store Count - End of period,1240,Store Count
Specialty Stores and Retailers,Store Count - New stores opened,1241,Store Count
Specialty Stores and Retailers,Store Count - Stores closed,1242,Store Count
Specialty Stores and Retailers,Sales by Product Category - Arts and Crafts and Home Decor Sales,1243,Sales by Product Category
Specialty Stores and Retailers,Sales by Product Category - Other Sales,1244,Sales by Product Category
Specialty Stores and Retailers,Sales by Product Category - Sewing Sales,1245,Sales by Product Category
Specialty Stores and Retailers,Locations and platforms - Physical locations and multiple digital platforms,1246,Locations and platforms
Specialty Stores and Retailers,Net Income,1247,Net Income
Specialty Stores and Retailers,Net Sales,625,Net Sales
Specialty Stores and Retailers,Average Retail Price - Average Retail Price per Unit Sold Increase,1248,Average Retail Price
Specialty Stores and Retailers,Number of new stores,1249,Number of new stores
Specialty Stores and Retailers,Number of stores closed,1250,Number of stores closed
Specialty Stores and Retailers,Number of Stores Open - Number of Stores,1251,Number of Stores Open
Specialty Stores and Retailers,Revenue by Type - Net Merchandise Sales,1252,Revenue by Type
Specialty Stores and Retailers,Revenue by Type - Net Services Sales,1253,Revenue by Type
Specialty Stores and Retailers,Revenues by major product category - Installation and Delivery Services,1254,Revenues by major product category
Specialty Stores and Retailers,Revenues by major product category - Manufactured Products,1255,Revenues by major product category
Specialty Stores and Retailers,Revenues by major product category - Moldings and Accessories and Other,1256,Revenues by major product category
Specialty Stores and Retailers,Revenues by major product category - Solid and Engineered Hardwood,1257,Revenues by major product category
Specialty Stores and Retailers,Backlog - Direct orders,1258,Backlog
Specialty Stores and Retailers,Backlog - Retail orders,1259,Backlog
Specialty Stores and Retailers,Direct orders,1260,Direct orders
Specialty Stores and Retailers,Revenue by geography - Canada,1261,Revenue by geography
Specialty Stores and Retailers,"Revenue by geography - Europe, the Middle East and Africa",1262,Revenue by geography
Specialty Stores and Retailers,Revenue by geography - Others,1263,Revenue by geography
Specialty Stores and Retailers,Revenue by geography - United States ,1264,Revenue by geography
Specialty Stores and Retailers,Revenue by type - Extended warranties and services,1265,Revenue by type
Specialty Stores and Retailers,Revenue by type - Others,1266,Revenue by type
Specialty Stores and Retailers,Revenue by type - Product Sales,1267,Revenue by type
Specialty Stores and Retailers,Sales order backlog,1268,Sales order backlog
Specialty Stores and Retailers,Segment Sales - Direct sales,1269,Segment Sales
Specialty Stores and Retailers,Segment Sales - Retail sales,1270,Segment Sales
Specialty Stores and Retailers,Segment Sales - Royalty,1271,Segment Sales
Specialty Stores and Retailers,Average square footage per store - Retail Division,1272,Average square footage per store
Specialty Stores and Retailers,Revenue by Type - Products Revenue,1273,Revenue by Type
Specialty Stores and Retailers,Revenue by Type - Services Revenue,1274,Revenue by Type
Specialty Stores and Retailers,Segment Revenue - Business Solutions Division,1275,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - CompuCom Division,1276,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Other,1277,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Retail Division,1278,Segment Revenue
Specialty Stores and Retailers,Stores closed - Retail Division,1279,Stores closed
Specialty Stores and Retailers,Stores count - Retail Division,1280,Stores count
Specialty Stores and Retailers,Total retail stores,1281,Total retail stores
Specialty Stores and Retailers,Total square footage - Retail Division,1282,Total square footage
Specialty Stores and Retailers,Company-operated locations - Mexico Segment,1283,Company-operated locations
Specialty Stores and Retailers,Company-operated locations - Rent-A-Center Business segmen,1284,Company-operated locations
Specialty Stores and Retailers,Franchise-operated locations - Franchising Segment,1285,Franchise-operated locations
Specialty Stores and Retailers,GMV,1286,GMV
Specialty Stores and Retailers,Revenues by type - Acima,1287,Revenues by type
Specialty Stores and Retailers,Revenues by type - Franchising,1288,Revenues by type
Specialty Stores and Retailers,Revenues by type - Mexico,1289,Revenues by type
Specialty Stores and Retailers,Revenues by type - Rent-A-Center Business,1290,Revenues by type
Specialty Stores and Retailers,Segment Revenues - Franchise-Merchandise sales,1291,Segment Revenues
Specialty Stores and Retailers,Segment Revenues - Franchise-Royalty income and fees,1292,Segment Revenues
Specialty Stores and Retailers,Segment Revenues - Store-Installment sales,1293,Segment Revenues
Specialty Stores and Retailers,Segment Revenues - Store-Merchandise sales,1294,Segment Revenues
Specialty Stores and Retailers,Segment Revenues - Store-Other,1295,Segment Revenues
Specialty Stores and Retailers,Segment Revenues - Store-Rentals and fees,1296,Segment Revenues
Specialty Stores and Retailers,Number of stores BSG - Company-operated stores,1297,Number of stores BSG
Specialty Stores and Retailers,Number of stores BSG - Franchise stores,1298,Number of stores BSG
Specialty Stores and Retailers,Number of stores SBS - Company-operated stores,1299,Number of stores SBS
Specialty Stores and Retailers,Number of stores SBS - Franchise stores,1300,Number of stores SBS
Specialty Stores and Retailers,Sales consultants - Number of BSG distributor sales consultants,1301,Sales consultants
Specialty Stores and Retailers,Same store sales growth - BSG,1302,Same store sales growth
Specialty Stores and Retailers,Same store sales growth - SBS,1303,Same store sales growth
Specialty Stores and Retailers,Segment Revenue - Beauty Systems Group (BSG),1304,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Sally Beauty Supply (SBS),1305,Segment Revenue
Specialty Stores and Retailers,New opened store,1306,New opened store
Specialty Stores and Retailers,Revenue by Product Category - Accessories and Other,1307,Revenue by Product Category
Specialty Stores and Retailers,Revenue by Product Category - Athletics Children's,1308,Revenue by Product Category
Specialty Stores and Retailers,Revenue by Product Category - Athletics Men's,1309,Revenue by Product Category
Specialty Stores and Retailers,Revenue by Product Category - Athletics Women's,1310,Revenue by Product Category
Specialty Stores and Retailers,Revenue by Product Category - Non-Athletics Children's,1311,Revenue by Product Category
Specialty Stores and Retailers,Revenue by Product Category - Non-Athletics Men's,1312,Revenue by Product Category
Specialty Stores and Retailers,Revenue by Product Category - Non-Athletics Women's,1313,Revenue by Product Category
Specialty Stores and Retailers,Shoe Perks customer loyalty program,1314,Shoe Perks customer loyalty program
Specialty Stores and Retailers,Store Updates - Stores Closed,1315,Store Updates
Specialty Stores and Retailers,Total Members - Shoe Perks customer loyalty program membership,1316,Total Members
Specialty Stores and Retailers,Revenue by Type - Apparel,1317,Revenue by Type
Specialty Stores and Retailers,Revenue by Type - Apparel Revenue,1318,Revenue by Type
Specialty Stores and Retailers,Revenue by Type - Camping,1319,Revenue by Type
Specialty Stores and Retailers,Revenue by Type - Camping Revenue,1320,Revenue by Type
Specialty Stores and Retailers,Revenue by Type - Fishing,1321,Revenue by Type
Specialty Stores and Retailers,Revenue by Type - Fishing Revenue,1322,Revenue by Type
Specialty Stores and Retailers,Revenue by Type - Footwear,1323,Revenue by Type
Specialty Stores and Retailers,Revenue by Type - Footwear Revenue,1324,Revenue by Type
Specialty Stores and Retailers,Revenue by Type - Hunting and Shooting,1325,Revenue by Type
Specialty Stores and Retailers,Revenue by Type - Hunting and Shooting Revenue,1326,Revenue by Type
Specialty Stores and Retailers,"Revenue by Type - Optics, Electronics, Accessories, and Other",1327,Revenue by Type
Specialty Stores and Retailers,"Revenue by Type - Optics, Electronics, Accessories, and Other Revenue",1328,Revenue by Type
Specialty Stores and Retailers,Net Sales - Elfa third-party,1329,Net Sales
Specialty Stores and Retailers,Net Sales - TCS,1330,Net Sales
Specialty Stores and Retailers,Average inventory per store,1331,Average inventory per store
Specialty Stores and Retailers,Average transaction value,1332,Average transaction value
Specialty Stores and Retailers,Inventory turns,1333,Inventory turns
Specialty Stores and Retailers,New Petsense stores,1334,New Petsense stores
Specialty Stores and Retailers,New Tractor Supply stores,1335,New Tractor Supply stores
Specialty Stores and Retailers,No. Of Stores - Petsense,1336,No. Of Stores
Specialty Stores and Retailers,No. Of Stores - Tractor Supply,1337,No. Of Stores
Specialty Stores and Retailers,Revenue by Product - Agriculture,1338,Revenue by Product
Specialty Stores and Retailers,Revenue by Product - Clothing and Footwear,1339,Revenue by Product
Specialty Stores and Retailers,"Revenue by Product - Hardware, Tools and Truck",1340,Revenue by Product
Specialty Stores and Retailers,Revenue by Product - Livestock and Pet,1341,Revenue by Product
Specialty Stores and Retailers,"Revenue by Product - Seasonal, Gift and Toy Products",1342,Revenue by Product
Specialty Stores and Retailers,Gross square feet - total gross square feet at the end of the quater,1343,Gross square feet
Specialty Stores and Retailers,Net Sales - E-commerce Percentage of net sales,1344,Net Sales
Specialty Stores and Retailers,Net Sales - Net sales percentage,1345,Net Sales
Specialty Stores and Retailers,Net Sales - Salon sales Percentage of net sales,1346,Net Sales
Specialty Stores and Retailers,Net Sales by primary category - Cosmetics Percentage of net sales,1347,Net Sales by primary category
Specialty Stores and Retailers,Net Sales by primary category - Haircare Products & Styling Tools Percentage of net sales,1348,Net Sales by primary category
Specialty Stores and Retailers,Net Sales by primary category - Other Percentage of net sales,1349,Net Sales by primary category
Specialty Stores and Retailers,Net Sales by primary category - Salon Services Percentage of net sales,1350,Net Sales by primary category
Specialty Stores and Retailers,"Net Sales by primary category - Skincare, Bath & Fragrance Percentage of net sales",1351,Net Sales by primary category
Specialty Stores and Retailers,"Percentage of net sales by primary category - Bath, and fragrance",1352,Percentage of net sales by primary category
Specialty Stores and Retailers,Percentage of net sales by primary category - Cosmetics,1353,Percentage of net sales by primary category
Specialty Stores and Retailers,Percentage of net sales by primary category - Haircare products and styling tools,1354,Percentage of net sales by primary category
Specialty Stores and Retailers,"Percentage of net sales by primary category - Other (nail products, accessories, and other)",1355,Percentage of net sales by primary category
Specialty Stores and Retailers,Percentage of net sales by primary category - Services,1356,Percentage of net sales by primary category
Specialty Stores and Retailers,Percentage of net sales by primary category - Skincare,1357,Percentage of net sales by primary category
Specialty Stores and Retailers,"Percentage of net sales by primary category - Skincare, bath, and fragrance",1358,Percentage of net sales by primary category
Specialty Stores and Retailers,Remodel and relocation projects,1359,Remodel and relocation projects
Specialty Stores and Retailers,Revenue by Distribution Channel - E-commerce,1360,Revenue by Distribution Channel
Specialty Stores and Retailers,Revenue by Distribution Channel - Other,1361,Revenue by Distribution Channel
Specialty Stores and Retailers,Revenue by Distribution Channel - Retail stores,1362,Revenue by Distribution Channel
Specialty Stores and Retailers,Revenue by Distribution Channel - Salon services,1363,Revenue by Distribution Channel
Specialty Stores and Retailers,Segment Revenue - E-commerce ,1364,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - E-commerce Percentage of net sales,1365,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Retail stores and salon Percentage of net sales,1366,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Retail stores and salon Percentage of net sales,1366,Segment Revenue
Specialty Stores and Retailers,Segment Revenue - Salon ,1367,Segment Revenue
Specialty Stores and Retailers,Store Expansion - Number of stores closed during the quarter,1368,Store Expansion
Specialty Stores and Retailers,Store Expansion - Number of stores opened during the quarter,1369,Store Expansion
Specialty Stores and Retailers,Store Expansion - Total stores open at beginning of the quarter,1370,Store Expansion
Specialty Stores and Retailers,"Stores - New stores, net",1371,Stores
Specialty Stores and Retailers,Total Revenue - Net sales revenue,1372,Total Revenue
Specialty Stores and Retailers,comparable sales ,1373,Comparable sales 
Specialty Stores and Retailers,Grooming & Nutrition Perk Members,1374,Grooming & Nutrition Perk Members
Specialty Stores and Retailers,Net New Customers,1375,Net New Customers
Specialty Stores and Retailers,Revenue by Product - Consumables,1376,Revenue by Product
Specialty Stores and Retailers,Revenue by Product  - Dog and cat food,1377,Revenue by Product 
Specialty Stores and Retailers,Revenue by Product  - Services and other,1378,Revenue by Product 
