,Ticker,Company Name,Industry,kpi name,KPI Category,Unit Type,kpi output type,kpi tags,kpi source,kpi calc type,kpi formula,var a type,var a name,var b type,var a type
1274,DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Stores - Expanded or Relocated Stores,Stores,stores,$,"stores,  exp,  ed_or_relocated,  stores, dltr, dollar tree , specialty stores and retailers",EventVester,,,,,,
1275,EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Centers - Net new center openings,Centers,Centers,#,"centers,  net_new_center,  openings, ewcz, european wax center , specialty stores and retailers",EventVester,,,,,,
1276,EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Centers - Net new centers,Centers,Centers,#,"centers,  net_new_centers, ewcz, european wax center , specialty stores and retailers",EventVester,,,,,,
1277,EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Centers - Network of locations,Centers,Centers,#,"centers,  network_locations, ewcz, european wax center , specialty stores and retailers",EventVester,,,,,,
1278,EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Segment Revenue - Marketing Fees,Segment Revenue,$,$,"segment,  revenue,  marketing_fees, ewcz, european wax center , specialty stores and retailers",EventVester,,,,,,
1279,EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Segment Revenue - Other Revenue,Segment Revenue,$,$,"segment,  revenue,  other,  revenue, ewcz, european wax center , specialty stores and retailers",EventVester,,,,,,
1280,EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Segment Revenue - Product Sales,Segment Revenue,$,$,"segment,  revenue,  product_sales, ewcz, european wax center , specialty stores and retailers",EventVester,,,,,,
1281,EWCZ,European Wax Center Inc,Specialty Stores and Retailers,Segment Revenue - Royalty Fees,Segment Revenue,$,$,"segment,  revenue,  royalty_fees, ewcz, european wax center , specialty stores and retailers",EventVester,,,,,,
1282,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Comparable store sales - Comparable store sales growth,Comparable store sales,%,%,"comparable_,  storesales,  comparable_,  storesales_growth, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1283,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,New Stores Openings - America's Best Contacts and Eyeglasses Stores,New Stores Openings,stores,$,"new_store,  openings,  americas_best_contacts,  eyeglasses,  stores, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1284,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,New Stores Openings - Eyeglass World Stores,New Stores Openings,stores,$,"new_store,  openings,  eyeglass_world,  stores, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1285,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,New Stores Openings - Total Stores,New Stores Openings,stores,$,"new_store,  openings,  total,  stores, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1286,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,New Stores Openings - Vision Centers - Walmart,New Stores Openings,stores,$,"new_store,  openings,  vision_centers,  _walmart, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1287,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,New Stores Openings - Vista Optical Stores - Fred Meyer,New Stores Openings,stores,$,"new_store,  openings,  vista_optical,  stores,  fred_meyer, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1288,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,New Stores Openings - Vista Optical Stores - Military,New Stores Openings,stores,$,"new_store,  openings,  vista_optical,  stores,  military, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1289,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,No of stores open at the end - Corporate/Other,No of stores open at the end,stores,$,"no_of,  stores,  open_at_the_end,  corporate,  other, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1290,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,No of stores open at the end - Legacy segment,No of stores open at the end,stores,$,"no_of,  stores,  open_at_the_end,  legacy_segment, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1291,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,No of stores open at the end - Owned & Host segment,No of stores open at the end,stores,$,"no_of,  stores,  open_at_the_end,  owned,  host_segment, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1292,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Number of Stores - America's Best Contacts and Eyeglasses Stores,Number of Stores,stores,$,"stores,  americas_best_contacts,  eyeglasses,  stores, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1293,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Number of Stores - Eyeglass World Stores,Number of Stores,stores,$,"stores,  eyeglass_world,  stores, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1294,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Number of Stores - Vision Centers - Walmart,Number of Stores,stores,$,"stores,  vision_centers,  _walmart, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1295,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Number of Stores - Vista Optical Stores - Fred Meyer,Number of Stores,stores,$,"stores,  vista_optical,  stores,  fred_meyer, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1296,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Number of Stores - Vista Optical Stores - Military,Number of Stores,stores,$,"stores,  vista_optical,  stores,  military, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1297,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Revenue From Contracts With Customers - Revenues recognized at a point in time,Revenue From Contracts With Customers,$,$,"revenue,  contracts,  customers,  revenues_recognized_at_a_point_,  time, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1298,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Revenue From Contracts With Customers - Revenues recognized over time,Revenue From Contracts With Customers,$,$,"revenue,  contracts,  customers,  revenues_recognized_over_time, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1299,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Segment Revenue - Corporate/Other Revenue,Segment Revenue,$,$,"segment,  revenue,  corporate,  other,  revenue, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1300,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Segment Revenue - Legacy Revenue,Segment Revenue,$,$,"segment,  revenue,  legacy,  revenue, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1301,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Segment Revenue - Owned & Host Revenue,Segment Revenue,$,$,"segment,  revenue,  owned,  host,  revenue, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1302,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Segment Revenue - Reconciliations,Segment Revenue,$,$,"segment,  revenue,  reconciliations, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1303,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Closures - America's Best Contacts and Eyeglasses Stores,Store Closures,stores,$,"store_closures,  americas_best_contacts,  eyeglasses,  stores, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1304,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Closures - Eyeglass World Stores,Store Closures,stores,$,"store_closures,  eyeglass_world,  stores, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1305,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Closures - Vision Centers - Walmart,Store Closures,stores,$,"store_closures,  vision_centers,  _walmart, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1306,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Closures - Vista Optical Stores - Fred Meyer,Store Closures,stores,$,"store_closures,  vista_optical,  stores,  fred_meyer, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1307,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Closures - Vista Optical Stores - Military,Store Closures,stores,$,"store_closures,  vista_optical,  stores,  military, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1308,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Sale Growth - America's Best,Store Sale Growth,%,%,"americas_best, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1309,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Sale Growth - Corporate/Other,Store Sale Growth,%,%,"corporate,  other, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1310,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Sale Growth - Eyeglass World,Store Sale Growth,%,%,"eyeglass_world, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1311,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Sale Growth - Fred Meyer,Store Sale Growth,%,%,"fred_meyer, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1312,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Sale Growth - Legacy segment,Store Sale Growth,%,%,"legacy_segment, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1313,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Store Sale Growth - Military,Store Sale Growth,%,%,"military, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1314,EYE,National Vision Holdings Inc,Specialty Stores and Retailers,Stores - New Stores,Stores,stores,#,"stores,  new_store, eye, national vision holdings , specialty stores and retailers",EventVester,,,,,,
1315,FIVE,"Five Below, Inc.",Specialty Stores and Retailers,Product Revenue - Fashion and home,Product Revenue,$,$,"product,  revenue,  fashion,  home, five, five below, specialty stores and retailers",EventVester,,,,,,
1316,FIVE,"Five Below, Inc.",Specialty Stores and Retailers,Product Revenue - Leisure,Product Revenue,$,$,"product,  revenue,  leisure, five, five below, specialty stores and retailers",EventVester,,,,,,
1317,FIVE,"Five Below, Inc.",Specialty Stores and Retailers,Product Revenue - Party and snack,Product Revenue,$,$,"product,  revenue,  party,  snack, five, five below, specialty stores and retailers",EventVester,,,,,,
1318,FIVE,"Five Below, Inc.",Specialty Stores and Retailers,Stores - Total Stores,Stores,stores,$,"stores,  total,  stores, five, five below, specialty stores and retailers",EventVester,,,,,,
1319,FL,"Foot Locker, Inc.",Specialty Stores and Retailers,Channel Sales - Direct to Customers Sales,Channel Sales,$,$,"channel_sales,  direct,  customers_sales, fl, foot locker, specialty stores and retailers",EventVester,,,,,,
1320,FL,"Foot Locker, Inc.",Specialty Stores and Retailers,Channel Sales - Stores Sales,Channel Sales,$,$,"channel_sales,  stores,  sales, fl, foot locker, specialty stores and retailers",EventVester,,,,,,
1321,FL,"Foot Locker, Inc.",Specialty Stores and Retailers,Franchise Operations - Franchise stores ,Franchise Operations,stores,$,"franchise,  stores, fl, foot locker, specialty stores and retailers",EventVester,,,,,,
1322,FL,"Foot Locker, Inc.",Specialty Stores and Retailers,Geographic Sales - International Sales,Geographic Sales,$,$,"international_sales, fl, foot locker, specialty stores and retailers",EventVester,,,,,,
1323,FL,"Foot Locker, Inc.",Specialty Stores and Retailers,Geographic Sales - United States Sales,Geographic Sales,$,$,"united_states_sales, fl, foot locker, specialty stores and retailers",EventVester,,,,,,
1324,FL,"Foot Locker, Inc.",Specialty Stores and Retailers,Stores - Total Store Count,Stores,stores,$,"stores,  total,  store,  count, fl, foot locker, specialty stores and retailers",EventVester,,,,,,
1325,GME,GAMESTOP CORP,Specialty Stores and Retailers,Revenue by product sales - Collectibles Sales,Revenue by product sales,$,$,"revenue,  product_sales,  collectibles_sales, gme, gamestop corp, specialty stores and retailers",EventVester,,,,,,
1326,GME,GAMESTOP CORP,Specialty Stores and Retailers,Revenue by product sales - Hardware and accessories Sales,Revenue by product sales,$,$,"revenue,  product_sales,  hardware,  accessories_sales, gme, gamestop corp, specialty stores and retailers",EventVester,,,,,,
1327,GME,GAMESTOP CORP,Specialty Stores and Retailers,Revenue by product sales - Software Sales,Revenue by product sales,$,$,"revenue,  product_sales,  software_sales, gme, gamestop corp, specialty stores and retailers",EventVester,,,,,,
1328,GME,GAMESTOP CORP,Specialty Stores and Retailers,Sales by Geography - Australia,Sales by Geography,$,$,"sales,  geography,  australia, gme, gamestop corp, specialty stores and retailers",EventVester,,,,,,
1329,GME,GAMESTOP CORP,Specialty Stores and Retailers,Sales by Geography - Canada,Sales by Geography,$,$,"sales,  geography,  canada, gme, gamestop corp, specialty stores and retailers",EventVester,,,,,,
1330,GME,GAMESTOP CORP,Specialty Stores and Retailers,Sales by Geography - Europe,Sales by Geography,$,$,"sales,  geography,  europe, gme, gamestop corp, specialty stores and retailers",EventVester,,,,,,
1331,GME,GAMESTOP CORP,Specialty Stores and Retailers,Sales by Geography - United States,Sales by Geography,$,$,"sales,  geography,  united_states, gme, gamestop corp, specialty stores and retailers",EventVester,,,,,,
1332,GRWG,GrowGeneration Corp,Specialty Stores and Retailers,News Store Openings - Number of Stores,News Store Openings,stores,$,"store,  openings,  stores, grwg, growgeneration corp, specialty stores and retailers",EventVester,,,,,,
1333,GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Segment Revenue - Distribution,Segment Revenue,$,$,"segment,  revenue,  distribution, grwg, growgeneration corp, specialty stores and retailers",EventVester,,,,,,
1334,GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Segment Revenue - E-commerce sales,Segment Revenue,$,$,"segment,  revenue,  e_commerce_sales, grwg, growgeneration corp, specialty stores and retailers",EventVester,,,,,,
1335,GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Segment Revenue - Sales at company owned stores,Segment Revenue,$,$,"segment,  revenue,  sales_at_company_owned,  stores, grwg, growgeneration corp, specialty stores and retailers",EventVester,,,,,,
1336,GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Square Feet - Retail and Warehouse Space,Square Feet,sqf,#,"square_feet,  retail,  warehouse_space, grwg, growgeneration corp, specialty stores and retailers",EventVester,,,,,,
1337,GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Store Count - No of Hydroponic garden centers to reach,Store Count,stores,$,"store,  count,  no_hydroponic_garden_centers,  reach, grwg, growgeneration corp, specialty stores and retailers",EventVester,,,,,,
1338,GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Store Count - No. of retail hydroponic/gardening stores,Store Count,stores,$,"store,  count,  retail_hydroponic,  gardening,  stores, grwg, growgeneration corp, specialty stores and retailers",EventVester,,,,,,
1339,GRWG,GrowGeneration Corp,Specialty Stores and Retailers,Store Count - Number of Stores,Store Count,stores,$,"store,  count,  stores, grwg, growgeneration corp, specialty stores and retailers",EventVester,,,,,,
1340,HIBB,"HIBBETT SPORTS, INC.",Specialty Stores and Retailers,Revenue by major products category - Apparel,Revenue by major products category,$,$,"revenue,  apparel, hibb, hibbett sports, specialty stores and retailers",EventVester,,,,,,
1341,HIBB,"HIBBETT SPORTS, INC.",Specialty Stores and Retailers,Revenue by major products category - Equipment,Revenue by major products category,$,$,"revenue,  equipment, hibb, hibbett sports, specialty stores and retailers",EventVester,,,,,,
1342,HIBB,"HIBBETT SPORTS, INC.",Specialty Stores and Retailers,Revenue by major products category - Footwear,Revenue by major products category,$,$,"revenue,  footwear, hibb, hibbett sports, specialty stores and retailers",EventVester,,,,,,
1343,HIBB,"HIBBETT SPORTS, INC.",Specialty Stores and Retailers,Store Count - End of period,Store Count,stores,#,"store,  count,  end_period, hibb, hibbett sports, specialty stores and retailers",EventVester,,,,,,
1344,HIBB,"HIBBETT SPORTS, INC.",Specialty Stores and Retailers,Store Count - New stores opened,Store Count,stores,#,"store,  count,  new_store,  opened, hibb, hibbett sports, specialty stores and retailers",EventVester,,,,,,
1345,HIBB,"HIBBETT SPORTS, INC.",Specialty Stores and Retailers,Store Count - Stores closed,Store Count,stores,#,"store,  count,  stores,  closed, hibb, hibbett sports, specialty stores and retailers",EventVester,,,,,,
1346,JOAN,JOANN Inc,Specialty Stores and Retailers,Sales by Product Category - Arts and Crafts and Home Decor Sales,Sales by Product Category,$,$,"sales,  arts,  crafts,  home_decor_sales, joan, joann , specialty stores and retailers",EventVester,,,,,,
1347,JOAN,JOANN Inc,Specialty Stores and Retailers,Sales by Product Category - Other Sales,Sales by Product Category,$,$,"sales,  other_sales, joan, joann , specialty stores and retailers",EventVester,,,,,,
1348,JOAN,JOANN Inc,Specialty Stores and Retailers,Sales by Product Category - Sewing Sales,Sales by Product Category,$,$,"sales,  sewing_sales, joan, joann , specialty stores and retailers",EventVester,,,,,,
1349,LESL,Leslie's Inc,Specialty Stores and Retailers,Locations and platforms - Physical locations and multiple digital platforms,Locations and platforms,Platforms,#,"physical_locations,  multiple_digital_platforms, lesl, leslie's , specialty stores and retailers",EventVester,,,,,,
1350,LESL,Leslie's Inc,Specialty Stores and Retailers,Net Income,Net Income,$,$,"net_ome,  net_ome, lesl, leslie's , specialty stores and retailers",EventVester,,,,,,
1351,LESL,Leslie's Inc,Specialty Stores and Retailers,Net Sales,Net Sales,$,$,"net_sales,  net_sales, lesl, leslie's , specialty stores and retailers",EventVester,,,,,,
1352,LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Average Retail Price - Average Retail Price per Unit Sold Increase,Average Retail Price,%,%,"retail_price,  retail_price,  unit_sold_rease, ll, lumber liquidators holdings, specialty stores and retailers",EventVester,,,,,,
1353,LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Number of new stores,Number of new stores,stores,$,"new_stores,  new_stores, ll, lumber liquidators holdings, specialty stores and retailers",EventVester,,,,,,
1354,LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Number of stores closed,Number of stores closed,stores,$,"stores,  closed,  stores,  closed, ll, lumber liquidators holdings, specialty stores and retailers",EventVester,,,,,,
1355,LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Number of Stores Open - Number of Stores,Number of Stores Open,stores,$,"stores,  stores, ll, lumber liquidators holdings, specialty stores and retailers",EventVester,,,,,,
1356,LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Revenue by Type - Net Merchandise Sales,Revenue by Type,$,$,"revenue,  net_merch,  ise_sales, ll, lumber liquidators holdings, specialty stores and retailers",EventVester,,,,,,
1357,LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Revenue by Type - Net Services Sales,Revenue by Type,$,$,"revenue,  net_services_sales, ll, lumber liquidators holdings, specialty stores and retailers",EventVester,,,,,,
1358,LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Revenues by major product category - Installation and Delivery Services,Revenues by major product category,$,$,"revenues,  installation,  delivery_services, ll, lumber liquidators holdings, specialty stores and retailers",EventVester,,,,,,
1359,LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Revenues by major product category - Manufactured Products,Revenues by major product category,$,$,"revenues,  manufactured_products, ll, lumber liquidators holdings, specialty stores and retailers",EventVester,,,,,,
1360,LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Revenues by major product category - Moldings and Accessories and Other,Revenues by major product category,$,$,"revenues,  moldings,  accessories,  other, ll, lumber liquidators holdings, specialty stores and retailers",EventVester,,,,,,
1361,LL,"Lumber Liquidators Holdings, Inc.",Specialty Stores and Retailers,Revenues by major product category - Solid and Engineered Hardwood,Revenues by major product category,$,$,"revenues,  solid,  engineered_hardwood, ll, lumber liquidators holdings, specialty stores and retailers",EventVester,,,,,,
1362,NLS,Nautilus Inc.,Specialty Stores and Retailers,Backlog - Direct orders,Backlog,$,$,"backlog,  direct_orders, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1363,NLS,Nautilus Inc.,Specialty Stores and Retailers,Backlog - Retail orders,Backlog,$,$,"backlog,  retail_orders, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1364,NLS,Nautilus Inc.,Specialty Stores and Retailers,Direct orders,Direct orders,$,$,"direct_orders,  direct_orders, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1365,NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by geography - Canada,Revenue by geography,$,$,"revenue,  geography,  canada, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1366,NLS,Nautilus Inc.,Specialty Stores and Retailers,"Revenue by geography - Europe, the Middle East and Africa",Revenue by geography,$,$,"revenue,  geography,  europe,  the_middle_east,  africa, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1367,NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by geography - Others,Revenue by geography,$,$,"revenue,  geography,  others, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1368,NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by geography - United States ,Revenue by geography,$,$,"revenue,  geography,  united_states, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1369,NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by type - Extended warranties and services,Revenue by type,$,$,"revenue,  extended_warranties,  services, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1370,NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by type - Others,Revenue by type,$,$,"revenue,  others, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1371,NLS,Nautilus Inc.,Specialty Stores and Retailers,Revenue by type - Product Sales,Revenue by type,$,$,"revenue,  product_sales, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1372,NLS,Nautilus Inc.,Specialty Stores and Retailers,Sales order backlog,Sales order backlog,$,$,"sales_order_backlog, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1373,NLS,Nautilus Inc.,Specialty Stores and Retailers,Segment Sales - Direct sales,Segment Sales,$,$,"segment_sales,  direct_sales, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1374,NLS,Nautilus Inc.,Specialty Stores and Retailers,Segment Sales - Retail sales,Segment Sales,$,$,"segment_sales,  retail_sales, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1375,NLS,Nautilus Inc.,Specialty Stores and Retailers,Segment Sales - Royalty,Segment Sales,$,$,"segment_sales,  royalty, nls, nautilus , specialty stores and retailers",EventVester,,,,,,
1376,ODP,The ODP Corporation,Specialty Stores and Retailers,Average square footage per store - Retail Division,Average square footage per store,stores,#,"store,  retail_division, odp, the odp corporation, specialty stores and retailers",EventVester,,,,,,
1377,ODP,The ODP Corporation,Specialty Stores and Retailers,Revenue by Type - Products Revenue,Revenue by Type,$,$,"revenue,  products,  revenue, odp, the odp corporation, specialty stores and retailers",EventVester,,,,,,
1378,ODP,The ODP Corporation,Specialty Stores and Retailers,Revenue by Type - Services Revenue,Revenue by Type,$,$,"revenue,  services,  revenue, odp, the odp corporation, specialty stores and retailers",EventVester,,,,,,
1379,ODP,The ODP Corporation,Specialty Stores and Retailers,Segment Revenue - Business Solutions Division,Segment Revenue,$,$,"segment,  revenue,  business_solutions_division, odp, the odp corporation, specialty stores and retailers",EventVester,,,,,,
1380,ODP,The ODP Corporation,Specialty Stores and Retailers,Segment Revenue - CompuCom Division,Segment Revenue,$,$,"segment,  revenue,  compucom_division, odp, the odp corporation, specialty stores and retailers",EventVester,,,,,,
1381,ODP,The ODP Corporation,Specialty Stores and Retailers,Segment Revenue - Other,Segment Revenue,$,$,"segment,  revenue,  other, odp, the odp corporation, specialty stores and retailers",EventVester,,,,,,
1382,ODP,The ODP Corporation,Specialty Stores and Retailers,Segment Revenue - Retail Division,Segment Revenue,$,$,"segment,  revenue,  retail_division, odp, the odp corporation, specialty stores and retailers",EventVester,,,,,,
1383,ODP,The ODP Corporation,Specialty Stores and Retailers,Stores closed - Retail Division,Stores closed,stores,#,"stores,  closed,  retail_division, odp, the odp corporation, specialty stores and retailers",EventVester,,,,,,
1384,ODP,The ODP Corporation,Specialty Stores and Retailers,Stores count - Retail Division,Stores count,stores,#,"stores,  count,  retail_division, odp, the odp corporation, specialty stores and retailers",EventVester,,,,,,
1385,ODP,The ODP Corporation,Specialty Stores and Retailers,Total retail stores,Total retail stores,stores,#,"total_retail,  stores,  total_retail,  stores, odp, the odp corporation, specialty stores and retailers",EventVester,,,,,,
1386,ODP,The ODP Corporation,Specialty Stores and Retailers,Total square footage - Retail Division,Total square footage,square foot,#,"total,  square_footage,  retail_division, odp, the odp corporation, specialty stores and retailers",EventVester,,,,,,
1387,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Company-operated locations - Mexico Segment,Company-operated locations,no,#,"mexico_segment, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1388,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Company-operated locations - Rent-A-Center Business segmen,Company-operated locations,no,#,"rent_a_center_business_segmen, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1389,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Franchise-operated locations - Franchising Segment,Franchise-operated locations,no,#,"franchising_segment, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1390,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,GMV,GMV,%increase,%,"gmv, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1391,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Revenues by type - Acima,Revenues by type,$,$,"revenues,  acima, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1392,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Revenues by type - Franchising,Revenues by type,$,$,"revenues,  franchising, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1393,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Revenues by type - Mexico,Revenues by type,$,$,"revenues,  mexico, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1394,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Revenues by type - Rent-A-Center Business,Revenues by type,$,$,"revenues,  rent_a_center_business, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1395,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Segment Revenues - Franchise-Merchandise sales,Segment Revenues,$,$,"segment,  revenues,  franchise_merch,  ise_sales, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1396,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Segment Revenues - Franchise-Royalty income and fees,Segment Revenues,$,$,"segment,  revenues,  franchise_royalty_ome,  fees, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1397,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Segment Revenues - Store-Installment sales,Segment Revenues,$,$,"segment,  revenues,  storeinstallment_sales, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1398,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Segment Revenues - Store-Merchandise sales,Segment Revenues,$,$,"segment,  revenues,  storemerch,  ise_sales, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1399,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Segment Revenues - Store-Other,Segment Revenues,$,$,"segment,  revenues,  storeother, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1400,RCII,Rent-A-Center Inc,Specialty Stores and Retailers,Segment Revenues - Store-Rentals and fees,Segment Revenues,$,$,"segment,  revenues,  storerentals,  fees, rcii, rent-a-center , specialty stores and retailers",EventVester,,,,,,
1401,SBH,"SALLY BEAUTY HOLDINGS, INC.",Specialty Stores and Retailers,Number of stores BSG - Company-operated stores,Number of stores BSG,stores,$,"stores,  company_operated,  stores, sbh, sally beauty holdings, specialty stores and retailers",EventVester,,,,,,
1402,SBH,"SALLY BEAUTY HOLDINGS, INC.",Specialty Stores and Retailers,Number of stores BSG - Franchise stores,Number of stores BSG,stores,$,"stores,  franchise,  stores, sbh, sally beauty holdings, specialty stores and retailers",EventVester,,,,,,
1403,SBH,"SALLY BEAUTY HOLDINGS, INC.",Specialty Stores and Retailers,Number of stores SBS - Company-operated stores,Number of stores SBS,stores,$,"stores,  company_operated,  stores, sbh, sally beauty holdings, specialty stores and retailers",EventVester,,,,,,
