,Ticker,Company Name,Industry,kpi_name,kpi_category,kpi_unit,kpi output type,kpi_description,kpi_tags,kpi source,kpi calc type,kpi formula,var_b_type,var_a_name,var_b_type,var_b_name
1108,ROVR,"Rover Group, Inc",Internet Retailers,Gross bookings value,Gross bookings value,$,$,Currency value of Gross,"gross_bookings_value, rovr, rover group, , internet retailers",EventVester,,A,A,Gross,, 
1109,ROVR,"Rover Group, Inc",Internet Retailers,New bookings,New bookings,bookings,#,Number of New,"new_bookings,  new_bookings, rovr, rover group, , internet retailers",EventVester,,A,A,New,, 
1110,ROVR,"Rover Group, Inc",Internet Retailers,Repeat bookings,Repeat bookings,bookings,#,Number of Repeat Bookings,"repeat_bookings,  repeat_bookings, rovr, rover group, , internet retailers",EventVester,,A,A,Repeat Bookings,, 
1111,ROVR,"Rover Group, Inc",Internet Retailers,Segment Revenue - New bookings Revenue,Segment Revenue,$,$,Currency value of Segment New Revenue,"segment,  revenue,  new_bookings,  revenue, rovr, rover group, , internet retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment New Revenue,n,Number of Segments
1112,ROVR,"Rover Group, Inc",Internet Retailers,Segment Revenue - Repeat Bookings Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  repeat_bookings,  revenue, rovr, rover group, , internet retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1113,ROVR,"Rover Group, Inc",Internet Retailers,Total Bookings  - Total Bookings,Total Bookings ,bookings,#,Number of Total Bookings,"total_bookings,  total_bookings, rovr, rover group, , internet retailers",EventVester,,A,A,Total Bookings,, 
1114,RVLV,Revolve Group Inc,Internet Retailers,Active customers,Active customers,units,#,Number of Customers,"active_customers, rvlv, revolve group , internet retailers",EventVester,,A,A,Customers,, 
1115,RVLV,Revolve Group Inc,Internet Retailers,Average order value,Average order value,$,$,Currency value of Average,"order_value,  order_value, rvlv, revolve group , internet retailers",EventVester,,A,A,Average,, 
1116,RVLV,Revolve Group Inc,Internet Retailers,Geographic Revenue - Revenue from Rest of the world,Geographic Revenue,$,$,Currency value of Geographic Revenue,"geographic,  revenue,  revenue,  rest_the_world, rvlv, revolve group , internet retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
1117,RVLV,Revolve Group Inc,Internet Retailers,Geographic Revenue - Revenue from United States,Geographic Revenue,$,$,Currency value of Geographic Revenue,"geographic,  revenue,  revenue,  united_states, rvlv, revolve group , internet retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
1118,RVLV,Revolve Group Inc,Internet Retailers,Revenue by by Product Category - Beauty Product Revenue,Revenue by by Product Category,$,$,Currency value of Revenue,"revenue,  beauty_product,  revenue, rvlv, revolve group , internet retailers",EventVester,,A,A,Revenue,, 
1119,RVLV,Revolve Group Inc,Internet Retailers,Revenue by by Product Category - Dresses Revenue,Revenue by by Product Category,$,$,Currency value of Revenue,"revenue,  dresses,  revenue, rvlv, revolve group , internet retailers",EventVester,,A,A,Revenue,, 
1120,RVLV,Revolve Group Inc,Internet Retailers,Revenue by by Product Category - Fashion Apparel Product Revenue,Revenue by by Product Category,$,$,Currency value of Revenue,"revenue,  fashion_apparel_product,  revenue, rvlv, revolve group , internet retailers",EventVester,,A,A,Revenue,, 
1121,RVLV,Revolve Group Inc,Internet Retailers,"Revenue by by Product Category - Handbags, Shoes and Accessories Revenue",Revenue by by Product Category,$,$,Currency value of Revenue,"revenue,  h,  bags,  shoes,  accessories,  revenue, rvlv, revolve group , internet retailers",EventVester,,A,A,Revenue,, 
1122,RVLV,Revolve Group Inc,Internet Retailers,Revenue by by Product Category - Other Product Revenue,Revenue by by Product Category,$,$,Currency value of Revenue,"revenue,  other_product,  revenue, rvlv, revolve group , internet retailers",EventVester,,A,A,Revenue,, 
1123,RVLV,Revolve Group Inc,Internet Retailers,Segment Revenue - FORWARD Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  forward,  revenue, rvlv, revolve group , internet retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1124,RVLV,Revolve Group Inc,Internet Retailers,Segment Revenue - REVOLVE Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  revolve,  revenue, rvlv, revolve group , internet retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1125,RVLV,Revolve Group Inc,Internet Retailers,Total orders placed,Total orders placed,units,#,Number of Total Orders Placed,"total_orders_placed, rvlv, revolve group , internet retailers",EventVester,,A,A,Total Orders Placed,, 
1126,SFIX,Stitch Fix Inc,Internet Retailers,Active clients,Active clients,clients,$,Currency value of Active Clients,"active_clients,  active_clients, sfix, stitch fix , internet retailers",EventVester,,A,A,Active Clients,, 
1127,SFIX,Stitch Fix Inc,Internet Retailers,Active clients - Net revenue per active client,Active clients,$/client,$,Currency value of Net per Unit Revenue,"active_clients,  net,  revenue,  active_client, sfix, stitch fix , internet retailers",EventVester,,A-B,A,Net per Unit Revenue,B, Per Unit Revenue previous period
1128,SFIX,Stitch Fix Inc,Internet Retailers,Key metrics - Net revenue,Key metrics,$,$,Currency value of Net Revenue,"key_metrics,  net,  revenue, sfix, stitch fix , internet retailers",EventVester,,A-B,A,Net Revenue,B, Revenue previous period
1129,SFIX,Stitch Fix Inc,Internet Retailers,Net revenue per active client,Net revenue per active client,$/client,$,Currency value of Net per Unit Revenue,"revenue,  active_client,  net,  revenue,  active_client, sfix, stitch fix , internet retailers",EventVester,,A,A,Net per Unit Revenue,, 
1130,TDUP,ThredUp Inc,Internet Retailers,Active Buyers,Active Buyers,buyers,$,Currency value of Active Buyers,"active_buyers,  active_buyers, tdup, thredup , internet retailers",EventVester,,A-B,A,Active Buyers,B, Per Unit Revenue previous period
1131,TDUP,ThredUp Inc,Internet Retailers,Active orders,Active orders,orders,$,Currency value of Active Buyers,"active_orders,  active_orders, tdup, thredup , internet retailers",EventVester,,A,A,Active Buyers,, 
1132,TDUP,ThredUp Inc,Internet Retailers,Segment Revenue - Consignment,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  consignment, tdup, thredup , internet retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1133,TDUP,ThredUp Inc,Internet Retailers,Segment Revenue - Product,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  product, tdup, thredup , internet retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1134,W,WAYFAIR INC,Internet Retailers,Active customers,Active customers,customers,$,Currency value of Customers,"active_customers, w, wayfair , internet retailers",EventVester,,A,A,Customers,, 
1135,W,WAYFAIR INC,Internet Retailers,Average order value ,Average order value ,$,$,Currency value of Average,"order_value,  order_value, w, wayfair , internet retailers",EventVester,,SUM(A1+A2+...+An)/n,Ai,Average,n,Number of Orders  
1136,W,WAYFAIR INC,Internet Retailers,LTM Net Revenue - LTM Net Revenue Per Active Customer,LTM Net Revenue,$/customer,$,Currency value of Net per Unit Customers Revenue,"ltm_net,  revenue,  ltm_net,  revenue,  active_customer, w, wayfair , internet retailers",EventVester,,A-B,A,Net per Unit Customers Revenue,B, Per Unit Customers Revenue current period
1137,W,WAYFAIR INC,Internet Retailers,Orders delivered ,Orders delivered ,orders,$,Currency value of,"orders_delivered, w, wayfair , internet retailers",EventVester,,A,A,Orders delivered ,, 
1138,W,WAYFAIR INC,Internet Retailers,Orders delivered  - orders delivered via a mobile device,Orders delivered ,%,%,Percentage of Orders Delivered,"orders_delivered_via_a_mobile_device, w, wayfair , internet retailers",EventVester,,(A-B)/A,A,Orders Delivered current period,B, Orders Delivered previous period
1139,W,WAYFAIR INC,Internet Retailers,Orders per customer,Orders per customer,Orders/Customer,$,Currency value of per Unit Customers,"orders,  customer,  orders,  customer, w, wayfair , internet retailers",EventVester,,SUM(A1+A2+...+An)/n,Ai,Orders per Unit Customers,n,Number of Units
1140,W,WAYFAIR INC,Internet Retailers,Orders placed by repeat customers,Orders placed by repeat customers,orders,#,Number of Customers,"orders_placed,  orders_placed_by_repeat_customers, w, wayfair , internet retailers",EventVester,,A,A,Customers,, 
1141,W,WAYFAIR INC,Internet Retailers,Orders placed via a mobile device,Orders placed via a mobile device,%,%,Percentage of Orders Placed,"orders_placed_via_a_mobile_device, w, wayfair , internet retailers",EventVester,,(A-B)/A,A,Orders Placed current period,B, Orders Placed previous period
1142,W,WAYFAIR INC,Internet Retailers,Repeat customers,Repeat customers,% of toal orders,%,Percentage of Customers,"repeat_customers, w, wayfair , internet retailers",EventVester,,(A-B)/A,A,Customers current period,B, Customers previous period
1143,W,WAYFAIR INC,Internet Retailers,Repeat customers,Repeat customers,customers,$,Currency value of Customers,"repeat_customers, w, wayfair , internet retailers",EventVester,,A,A,Customers,, 
1144,W,WAYFAIR INC,Internet Retailers,Repeat customers orders,Repeat customers orders,customers,$,Currency value of Customers,"repeat_customers_orders, w, wayfair , internet retailers",EventVester,,A,A,Customers,, 
1145,W,WAYFAIR INC,Internet Retailers,Revenue by type - International net revenue,Revenue by type,$,$,Currency value of Net Revenue,"revenue,  international_net,  revenue, w, wayfair , internet retailers",EventVester,,A,A,Net Revenue,B, Revenue previous period
1146,W,WAYFAIR INC,Internet Retailers,Revenue by type - U.S. net revenue,Revenue by type,$,$,Currency value of Net Revenue,"revenue,  us_net,  revenue, w, wayfair , internet retailers",EventVester,,A,A,Net Revenue,B, Revenue previous period
1147,WISH,ContextLogic Inc,Internet Retailers,Active users - monthly active users,Active users,users,$,Currency value of Monthly Active Users,"active_users,  monthly_active_users, wish, contextlogic , internet retailers",EventVester,,A/B,A,Monthly Active Users,B, Months
1148,WISH,ContextLogic Inc,Internet Retailers,Countries - number of countries,Countries,Users,#,Number of Count - Countries,"countries,  countries, wish, contextlogic , internet retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Count - Countries,n,Number of Countries
1149,WISH,ContextLogic Inc,Internet Retailers,Revenue by type - Logistics Revenue,Revenue by type,$,$,Currency value of Revenue,"revenue,  logistics,  revenue, wish, contextlogic , internet retailers",EventVester,,A,A,Revenue,, 
1150,WISH,ContextLogic Inc,Internet Retailers,Revenue by type - Marketplace Revenue,Revenue by type,$,$,Currency value of Revenue,"revenue,  marketplace,  revenue, wish, contextlogic , internet retailers",EventVester,,A,A,Revenue,, 
1151,WISH,ContextLogic Inc,Internet Retailers,Revenue Per Active Buyer,Revenue Per Active Buyer,$/buyer,%,Percentage of per Unit Revenue,"revenue,  active_buyer,  revenue,  active_buyer, wish, contextlogic , internet retailers",EventVester,,(A-B)/A,A,per Unit Revenue,B, Per Unit Revenue previous period
1152,AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Number stores - Number of Company-operated stores,Number stores,stores,$,Currency value of Store,"number,  stores,  company_operated,  stores, aan, the aaron’s company, , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Stores,n,Number of Stores
1153,AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Number stores - Number of franchised stores,Number stores,stores,$,Currency value of Store Franchise,"number,  stores,  franchised_stores, aan, the aaron’s company, , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Stores Franchise,n,Number of Stores
1154,AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Same Store Revenues,Same Store Revenues,%,%,Percentage of Store Revenue,"same_store,  revenues,  same_store,  revenues, aan, the aaron’s company, , specialty stores and retailers",EventVester,,(A-B)/A,A,Stores Revenue,B, Stores Revenue previous period
1155,AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Segment revenues - Franchise Royalties and Fees,Segment revenues,$,$,Currency value of Segment Franchise Revenue,"segment,  revenues,  franchise_royalties,  fees, aan, the aaron’s company, , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Franchise Revenue,n,Number of Segments
1156,AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Segment revenues - Lease and Retail Revenues,Segment revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  lease,  retail,  revenues, aan, the aaron’s company, , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1157,AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Segment revenues - Non-Retail Sales,Segment revenues,$,$,Currency value of Segment Sales Revenue,"segment,  revenues,  non_retail_sales, aan, the aaron’s company, , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
1158,AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Segment revenues - Other,Segment revenues,$,$,Currency value of Segment Revenue,"segment,  revenues,  other, aan, the aaron’s company, , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1159,AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Segment revenues - Retail Sales,Segment revenues,$,$,Currency value of Segment Sales Revenue,"segment,  revenues,  retail_sales, aan, the aaron’s company, , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
1160,ASO,"Academy Sports & Outdoors, Inc.",Specialty Stores and Retailers,No. of Stores,No. of Stores,stores,#,Number of Store,"stores,  stores, aso, academy sports & outdoors, specialty stores and retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Stores,n,Number of Stores
1161,ASO,"Academy Sports & Outdoors, Inc.",Specialty Stores and Retailers,Revenue by Category - Apparel Revenue,Revenue by Category,$,$,Currency value of Revenue,"revenue,  category,  apparel,  revenue, aso, academy sports & outdoors, specialty stores and retailers",EventVester,,A,A,Revenue,, 
1162,ASO,"Academy Sports & Outdoors, Inc.",Specialty Stores and Retailers,Revenue by Category - Footwear Revenue,Revenue by Category,$,$,Currency value of Revenue,"revenue,  category,  footwear,  revenue, aso, academy sports & outdoors, specialty stores and retailers",EventVester,,A,A,Revenue,, 
1163,ASO,"Academy Sports & Outdoors, Inc.",Specialty Stores and Retailers,Revenue by Category - Other Sales Revenue,Revenue by Category,$,$,Currency value of Sales Revenue,"revenue,  category,  other_sales,  revenue, aso, academy sports & outdoors, specialty stores and retailers",EventVester,,A,A,Sales Revenue,, 
1164,ASO,"Academy Sports & Outdoors, Inc.",Specialty Stores and Retailers,Revenue by Category - Outdoors Revenue,Revenue by Category,$,$,Currency value of Revenue,"revenue,  category,  outdoors,  revenue, aso, academy sports & outdoors, specialty stores and retailers",EventVester,,A,A,Revenue,, 
1165,ASO,"Academy Sports & Outdoors, Inc.",Specialty Stores and Retailers,Revenue by Category - Sports and Recreation Revenue,Revenue by Category,$,$,Currency value of Revenue,"revenue,  category,  sports,  recreation,  revenue, aso, academy sports & outdoors, specialty stores and retailers",EventVester,,A,A,Revenue,, 
1166,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Comparable sales - Domestic comparable online sales,Comparable sales,%,%,Percentage of Sales,"domestic_comparable_online_sales, bby, best buy co., specialty stores and retailers",EventVester,,(A-B)/A,A,Sales,B, Sales previous period
1167,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Comparable sales - Domestic comparable sales,Comparable sales,%,%,Percentage of Sales,"domestic,  comparable_sales, bby, best buy co., specialty stores and retailers",EventVester,,(A-B)/A,A,Sales,B, Sales previous period
1168,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Comparable sales - Enterprise comparable sales,Comparable sales,%,%,Percentage of Sales,"enterprise,  comparable_sales, bby, best buy co., specialty stores and retailers",EventVester,,(A-B)/A,A,Sales,B, Sales previous period
1169,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Comparable sales - International comparable sales,Comparable sales,%,%,Percentage of Sales,"international,  comparable_sales, bby, best buy co., specialty stores and retailers",EventVester,,(A-B)/A,A,Sales,B, Sales previous period
1170,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Revenue - Domestic Revenue,Geographic Revenue,$,$,Currency value of Geographic Revenue,"geographic,  revenue,  domestic_revenue, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
1171,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Revenue - International Revenue,Geographic Revenue,$,$,Currency value of Geographic Revenue,"geographic,  revenue,  international,  revenue, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
1172,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Appliances,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Revenue,"revenue,  domestic_revenue,  appliances, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1173,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Appliances,Geographic Segment Revenue,%,%,Percentage of Segment Geographic Revenue,"revenue,  domestic_revenue,  appliances, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1174,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Computing and  Phones,Geographic Segment Revenue,%,%,Percentage of Segment Geographic Revenue,"revenue,  domestic_revenue,  computing,  phones, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1175,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Computing and Mobile Phones,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Revenue,"revenue,  domestic_revenue,  computing,  mobile_phones, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1176,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Computing and Mobile Phones,Geographic Segment Revenue,%,%,Percentage of Segment Geographic Revenue,"revenue,  domestic_revenue,  computing,  mobile_phones, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1177,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Consumer Electronics,Geographic Segment Revenue,$,$,Currency value of Segment Sum of Geographic Revenue,"revenue,  domestic_revenue,  consumer_electronics, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sum of Geographic Revenue,n,Number of Segments
1178,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Consumer Electronics,Geographic Segment Revenue,%,%,Percentage of Segment Sum of Geographic Revenue,"revenue,  domestic_revenue,  consumer_electronics, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sum of Geographic Revenue,n,Number of Segments
1179,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Entertainment,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Revenue,"revenue,  domestic_revenue,  entertainment, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1180,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Entertainment,Geographic Segment Revenue,%,%,Percentage of Segment Geographic Revenue,"revenue,  domestic_revenue,  entertainment, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1181,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Other,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Revenue,"revenue,  domestic_revenue,  other, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1182,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Other,Geographic Segment Revenue,%,%,Percentage of Segment Geographic Revenue,"revenue,  domestic_revenue,  other, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1183,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Services,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Revenue,"revenue,  domestic_revenue,  services, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1184,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - Domestic Revenue from Services,Geographic Segment Revenue,%,%,Percentage of Segment Geographic Revenue,"revenue,  domestic_revenue,  services, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1185,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Appliances,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Revenue,"revenue,  international,  revenue,  appliances, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1186,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Appliances,Geographic Segment Revenue,%,%,Percentage of Segment Geographic Revenue,"revenue,  international,  revenue,  appliances, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1187,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Computing and  Phones,Geographic Segment Revenue,%,%,Percentage of Segment Geographic Revenue,"revenue,  international,  revenue,  computing,  phones, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1188,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Computing and Mobile Phones,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Revenue,"revenue,  international,  revenue,  computing,  mobile_phones, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1189,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Computing and Mobile Phones,Geographic Segment Revenue,%,%,Percentage of Segment Geographic Revenue,"revenue,  international,  revenue,  computing,  mobile_phones, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1190,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Consumer Electronics,Geographic Segment Revenue,$,$,Currency value of Segment Sum of Geographic Revenue,"revenue,  international,  revenue,  consumer_electronics, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sum of Geographic Revenue,n,Number of Segments
1191,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Consumer Electronics,Geographic Segment Revenue,%,%,Percentage of Segment Sum of Geographic Revenue,"revenue,  international,  revenue,  consumer_electronics, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sum of Geographic Revenue,n,Number of Segments
1192,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Entertainment,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Revenue,"revenue,  international,  revenue,  entertainment, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1193,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Entertainment,Geographic Segment Revenue,%,%,Percentage of Segment Geographic Revenue,"revenue,  international,  revenue,  entertainment, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1194,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Other,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Revenue,"revenue,  international,  revenue,  other, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1195,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Other,Geographic Segment Revenue,%,%,Percentage of Segment Geographic Revenue,"revenue,  international,  revenue,  other, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1196,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Services,Geographic Segment Revenue,$,$,Currency value of Segment Geographic Revenue,"revenue,  international,  revenue,  services, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1197,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Geographic Segment Revenue - International Revenue from Services,Geographic Segment Revenue,%,%,Percentage of Segment Geographic Revenue,"revenue,  international,  revenue,  services, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Geographic Revenue,n,Number of Segments
1198,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Revenue by Product - Appliances,Revenue by Product,$,$,Currency value of Revenue,"revenue,  product,  appliances, bby, best buy co., specialty stores and retailers",EventVester,,A,A,Revenue,, 
1199,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Revenue by Product - Computing and Mobile Phones,Revenue by Product,$,$,Currency value of Revenue,"revenue,  product,  computing,  mobile_phones, bby, best buy co., specialty stores and retailers",EventVester,,A,A,Revenue,, 
1200,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Revenue by Product - Consumer Electronics,Revenue by Product,$,$,Currency value of Sum of Revenue,"revenue,  product,  consumer_electronics, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Sum of Revenue,n,Number of Product
1201,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Revenue by Product - Entertainment,Revenue by Product,$,$,Currency value of Revenue,"revenue,  product,  entertainment, bby, best buy co., specialty stores and retailers",EventVester,,A,A,Revenue,, 
1202,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Revenue by Product - Other,Revenue by Product,$,$,Currency value of Revenue,"revenue,  product,  other, bby, best buy co., specialty stores and retailers",EventVester,,A,A,Revenue,, 
1203,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Revenue by Product - Services,Revenue by Product,$,$,Currency value of Revenue,"revenue,  product,  services, bby, best buy co., specialty stores and retailers",EventVester,,A,A,Revenue,, 
1204,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Segment Revenue - Domestic Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  domestic_revenue, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
