Ticker,Company Name,Industry,KPI Category,KPI Name,KPI Units
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Net sales,Other,$M
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Net sales,Products,$M
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Net sales,Services,$M
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Number of Stores,Company-Operated Stores,Units
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Number of Stores,Dealer-Operated Stores,Units
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Operations,Home improved in number,NOS
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Operations,Home improved in square feet,Million Sq. Ft.
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Sales Floor Square Feet,Sales Floor Square Feet,M
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Segment sales,Other Sales,$M
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Segment sales,Products Sales,$M
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Segment sales,Services Sales,$M
LOW,"LOWE'S COMPANIES, INC.",Home Improvement Retailers,Store Size,Average Store Size Selling Square Feet ,M
BJ,BJ's Wholesale Club Holdings Inc,Hypermarkets & Supercenters,Operating clubs,Total operating clubs,clubs
BJ,BJ's Wholesale Club Holdings Inc,Hypermarkets & Supercenters,Segment Revenue,Gasoline and Other,%
BJ,BJ's Wholesale Club Holdings Inc,Hypermarkets & Supercenters,Segment Revenue,General Merchandise & Services,%
BJ,BJ's Wholesale Club Holdings Inc,Hypermarkets & Supercenters,Segment Revenue,Grocery,%
BJ,BJ's Wholesale Club Holdings Inc,Hypermarkets & Supercenters,Segment Revenue,Membership fee income,$M
BJ,BJ's Wholesale Club Holdings Inc,Hypermarkets & Supercenters,Segment Revenue,Net Sales,$M
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Fuel,Fuel gallons on a same-store basis,%
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,New Stores,Acquisitions,Units
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,New stores,Construction,Units
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,No. Of Stores,No. Of Stores,Units
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Sales by Category,Fuel Sales,$M
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Sales by Category,Grocery & Other Merchandise Sales,$M
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Sales by Category,Other Sales,$M
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Sales by Category,Prepared Food & Fountain Sales,$M
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Segment Sales,Fuel Sales,$M
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Segment Sales,Grocery & Other Merchandise Sales,$M
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Segment Sales,Other Sales,$M
CASY,CASEYS GENERAL STORES INC,Hypermarkets & Supercenters,Segment Sales,Prepared Food & Fountain Sales,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Cardholders,Total Cardholders,M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Geographic Revenue,Revenue from Canadian Operations,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Geographic Revenue,Revenue from Other International Operations,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Geographic Revenue,Revenue from United States Operations,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Members,Household Members,M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Membership Fee Income,Membership Fee Income,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Renewal Rate,Renewal Rate,%
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Segment Revenue,Membership fees revenue,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Segment Revenue,Net sales,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Sub-segment Revenue,Net sales from Ancillary,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Sub-segment Revenue,Net sales from Ancillary and other,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Sub-segment Revenue,Net sales from Food and Sundries,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Sub-segment Revenue,Net sales from Fresh Foods,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Sub-segment Revenue,Net sales from Hardlines,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Sub-segment Revenue,Net sales from Softlines,$M
COST,Costco Wholesale Corporation,Hypermarkets & Supercenters,Warehouses,No. of Warehouses,Units
TGT,TARGET CORP,Hypermarkets & Supercenters,Digital Comparable Sales,Digital Comparable Sales,% increase
TGT,TARGET CORP,Hypermarkets & Supercenters,Other,Other Revenue,$M
TGT,TARGET CORP,Hypermarkets & Supercenters,Product Net Sales,Target Credit Card,% of Revenue
TGT,TARGET CORP,Hypermarkets & Supercenters,Product Net Sales,Target Debit Card,% of Revenue
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources,Apparel and accessories,$M
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources,Beauty and household essentials,$M
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources,Credit card profit sharing,$M
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources,Food and beverage,$M
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources,Hardlines,$M
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources,Home furnishings and decor,$M
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources,Other Revenue,$M
TGT,TARGET CORP,Hypermarkets & Supercenters,Revenue from other sources,Others,$M
TGT,TARGET CORP,Hypermarkets & Supercenters,Same-day services,Same-day services,% increase
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales,Comparable sales growth in Signature Categories,
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales,Digital comparable sales,% Increase YoY
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales,Digitally originated comparable sales change,% Increase YoY
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales,Sales by Digitally originated,% of Revenue
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales,Sales by Stores Originated,% of Revenue
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales,"Same-day services (Order Pick Up, Drive Up and Shipt)",% Increase YoY
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales,"Same-day services (Order Pick Up, Drive Up and Shipt)",% of Digital Sales
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales,Stores originated channel comparable sales,% Increase YoY
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales,Stores originated channel comparable sales change,% Decrease YoY
TGT,TARGET CORP,Hypermarkets & Supercenters,Segment Net Sales,Stores originated channel comparable sales change,% Increase YoY
TGT,TARGET CORP,Hypermarkets & Supercenters,Store Comparable Sales,Store Comparable Sales,% increase
WMT,Walmart Inc.,Hypermarkets & Supercenters,Global Segment Sales,Global eCommerce sales,% Increase YoY
WMT,Walmart Inc.,Hypermarkets & Supercenters,Member Subscription,Sam's Club Member Count,%
WMT,Walmart Inc.,Hypermarkets & Supercenters,Other,Membership and other income,$M
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Sam's Club eCommerce sales,% 
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Sam's Club eCommerce sales,% Increase YoY
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Sam's Club comp sales with fuel,% 
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Sam's Club comp sales with fuel,% Decrease YoY
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Sam's Club comp sales with fuel,% Increase YoY
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Sam's Club comp sales without fuel,% Decrease YoY
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Sam's Club comp sales without fuel,% Increase YoY
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Sam's Club Sales,$M
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Walmart International Sales,$M
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,"Walmart International Sales, Excluding currency",$B
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,"Walmart International Sales, Excluding currency",$M
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Walmart U.S Sales,$M
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Walmart U.S. comp sales with fuel,% 
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Walmart U.S. comp sales with fuel,% Decrease YoY
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Walmart U.S. comp sales with fuel,% Increase YoY
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Walmart U.S. comp sales without fuel,% Decrease YoY
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Walmart U.S. comp sales without fuel,% Increase YoY
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Walmart U.S. eCommerce sales,%
WMT,Walmart Inc.,Hypermarkets & Supercenters,Segment Sales,Walmart U.S. eCommerce sales,% Increase YoY
WMT,Walmart Inc.,Hypermarkets & Supercenters,Store Count,Total Store Count,Stores
WMT,Walmart Inc.,Hypermarkets & Supercenters,Stores,New Store Count,Stores
ACVA,ACV Auctions Inc,Internet Retailers,Marketplace,Marketplace GMV,$M
ACVA,ACV Auctions Inc,Internet Retailers,Marketplace,Marketplace Units,Units
ACVA,ACV Auctions Inc,Internet Retailers,Segment Revenue,Customer assurance revenue,$M
ACVA,ACV Auctions Inc,Internet Retailers,Segment Revenue,Marketplace and service revenue,$M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Amazon Web Services,AWS Availability Zones,No
AMZN,"AMAZON.COM, INC.",Internet Retailers,Amazon Web Services,Geographic Regions,No
AMZN,"AMAZON.COM, INC.",Internet Retailers,Contact center,Contact center interactions,M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Holiday Season Sales,Holiday Season Sales,
AMZN,"AMAZON.COM, INC.",Internet Retailers,Prime Day Sales,Prime Day Sales,
AMZN,"AMAZON.COM, INC.",Internet Retailers,Product Net Sales,AWS,$M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Product Net Sales,Online stores,$M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Product Net Sales,Other,$M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Product Net Sales,Physical stores,$M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Product Net Sales,Retail products,$M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Product Net Sales,Retail subscription services,$M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Product Net Sales,Retail third-party seller services,$M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Product Net Sales,Subscription services,$M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Product Net Sales,Third-party seller services,$M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Seasonal,Grocery Delivery,% Increase of capacity
AMZN,"AMAZON.COM, INC.",Internet Retailers,Seasonal,Incremental COVID-19 Costs,$B
AMZN,"AMAZON.COM, INC.",Internet Retailers,Seasonal,Shipment Zero,
AMZN,"AMAZON.COM, INC.",Internet Retailers,Segment Net Sales,AWS Segment,$M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Segment Net Sales,International Segment,$M
AMZN,"AMAZON.COM, INC.",Internet Retailers,Segment Net Sales,North America Segment,$M
BARK,The Original BARK Company,Internet Retailers,Order Value,Average Order Value,$
BARK,The Original BARK Company,Internet Retailers,Revenue by Category,Commerce,$M
BARK,The Original BARK Company,Internet Retailers,Revenue by Category,Direct to Consumer,$M
BARK,The Original BARK Company,Internet Retailers,Revenue by Category,Other,$M
BARK,The Original BARK Company,Internet Retailers,Subscriptions,Active Subscriptions,MUnits
BARK,The Original BARK Company,Internet Retailers,Subscriptions,Average Monthly Subscription Shipment Churn,%
BARK,The Original BARK Company,Internet Retailers,Subscriptions ,New Subscriptions ,MUnits
CARG,CarGurus Inc,Internet Retailers,Average monthly unique users,International,M
CARG,CarGurus Inc,Internet Retailers,Average monthly unique users,U.S.,M
CARG,CarGurus Inc,Internet Retailers,Revenue by geography,International,$M
CARG,CarGurus Inc,Internet Retailers,Revenue by geography,United States,$M
CARG,CarGurus Inc,Internet Retailers,Revenue by Source,Marketplace subscription revenue,$M
CARG,CarGurus Inc,Internet Retailers,Revenue by Source,Other revenue,$M
CARG,CarGurus Inc,Internet Retailers,Total paying dealers,Total paying dealers,Units
CARS,Cars.com Inc,Internet Retailers,Dealer Customers,Dealer Customers,Units
CARS,Cars.com Inc,Internet Retailers,Revenues by Major products and services,Display advertising,$M
CARS,Cars.com Inc,Internet Retailers,Revenues by Major products and services,Other,$M
CARS,Cars.com Inc,Internet Retailers,Revenues by Major products and services,Pay per lead,$M
CARS,Cars.com Inc,Internet Retailers,Revenues by Major products and services,Subscription advertising and digital solutions,$M
CARS,Cars.com Inc,Internet Retailers,Segment revenues,Dealer,$M
CARS,Cars.com Inc,Internet Retailers,Segment revenues,OEM and National,$M
CARS,Cars.com Inc,Internet Retailers,Segment revenues,Other,$M
CARS,Cars.com Inc,Internet Retailers,Unique Visitors,Average Monthly Unique Visitors,M
CARS,Cars.com Inc,Internet Retailers,Website customers,Growth in website customers,Units
CHWY,Chewy Inc,Internet Retailers,Customers,Active customers,Units
CHWY,Chewy Inc,Internet Retailers,"Sales	","Autoship customer sales	",$M
CHWY,Chewy Inc,Internet Retailers,"Sales	",Autoship customer sales,$M
CHWY,Chewy Inc,Internet Retailers,"Sales	",Autoship customer sales as a percentage of net sales,%
CHWY,Chewy Inc,Internet Retailers,"Sales	",Net sales per active customer,$
CHWY,Chewy Inc,Internet Retailers,Segment Revenue,Consumables Revenue,$M
CHWY,Chewy Inc,Internet Retailers,Segment Revenue,Hardgoods Revenue,$M
CHWY,Chewy Inc,Internet Retailers,Segment Revenue,Other Revenue,$M
DIBS,"1stdibs.com, Inc.",Internet Retailers,Active Buyers,Active Buyers,Units
DIBS,"1stdibs.com, Inc.",Internet Retailers,Gross merchandise value,Gross merchandise value,$M
DIBS,"1stdibs.com, Inc.",Internet Retailers,Number of Orders,Number of Orders,Units
DIBS,"1stdibs.com, Inc.",Internet Retailers,Revenue by Segment,Other services,$M
DIBS,"1stdibs.com, Inc.",Internet Retailers,Revenue by Segment,Seller marketplace services,$M
EBAY,eBay Inc.,Internet Retailers,Annual active buyers,Annual active buyers,Million
EBAY,eBay Inc.,Internet Retailers,Annual active sellers,Annual active sellers,Million
EBAY,eBay Inc.,Internet Retailers,Geographic Revenues,Germany Revenues,$M
EBAY,eBay Inc.,Internet Retailers,Geographic Revenues,Rest of world Revenues,$M
EBAY,eBay Inc.,Internet Retailers,Geographic Revenues,South Korea Revenues,$M
EBAY,eBay Inc.,Internet Retailers,Geographic Revenues,Total Geographic Revenues,$M
EBAY,eBay Inc.,Internet Retailers,Geographic Revenues,U.S. Revenues,$M
EBAY,eBay Inc.,Internet Retailers,Geographic Revenues,United Kingdom Revenues,$M
EBAY,eBay Inc.,Internet Retailers,GMV,Gross Merchandise Volume,$M
EBAY,eBay Inc.,Internet Retailers,Segment Revenues,Classifieds / Other Revenues,$M
EBAY,eBay Inc.,Internet Retailers,Segment Revenues,Elimination of inter-segment net Revenues,$M
EBAY,eBay Inc.,Internet Retailers,Segment Revenues,Marketing services and other revenues,$M
EBAY,eBay Inc.,Internet Retailers,Segment Revenues,Marketing services and other revenues Classifieds,$M
EBAY,eBay Inc.,Internet Retailers,Segment Revenues,Marketing services and other revenues from Marketplace,$M
EBAY,eBay Inc.,Internet Retailers,Segment Revenues,"Marketing services and other revenues StubHub, Corporate and other",$M
EBAY,eBay Inc.,Internet Retailers,Segment Revenues,Marketplace Revenues,$M
EBAY,eBay Inc.,Internet Retailers,Segment Revenues,Net transaction revenues,$M
EBAY,eBay Inc.,Internet Retailers,Segment Revenues,Net transaction revenues from Marketplace,$M
EBAY,eBay Inc.,Internet Retailers,Segment Revenues,Net transaction revenues from StubHub,$M
EBAY,eBay Inc.,Internet Retailers,Segment Revenues,Total net revenues,$M
EBAY,eBay Inc.,Internet Retailers,Segment Revenues,Total Segment Revenues,$M
EBAY,eBay Inc.,Internet Retailers,Take rate,Take rate,%
ETSY,ETSY INC,Internet Retailers,Active Buyers,Active Buyers,$M
ETSY,ETSY INC,Internet Retailers,Active Buyers,Active Buyers,%
ETSY,ETSY INC,Internet Retailers,Active Sellers,Active Sellers,$M
ETSY,ETSY INC,Internet Retailers,Active Sellers,Active Sellers,%
ETSY,ETSY INC,Internet Retailers,Gross Merchandise Sales,Gross merchandise sales,$M
ETSY,ETSY INC,Internet Retailers,International Gross Merchandise Sales,International Gross Merchandise Sales,%
ETSY,ETSY INC,Internet Retailers,Mobile Gross Merchandise Sales,Mobile Gross Merchandise Sales,%
ETSY,ETSY INC,Internet Retailers,Segment Revenue,Gross merchandise sales,$M
ETSY,ETSY INC,Internet Retailers,Segment Revenue,Marketplace revenue,$M
ETSY,ETSY INC,Internet Retailers,Segment Revenue,Marketplace Rvenue,$M
ETSY,ETSY INC,Internet Retailers,Segment Revenue,Services Revenue,$M
FIGS,Figs Inc,Internet Retailers,Active customers,Active customers,% Increase YoY
FIGS,Figs Inc,Internet Retailers,Active customers,Active customers,M
FIGS,Figs Inc,Internet Retailers,Average order value,Average order value,$
FIGS,Figs Inc,Internet Retailers,Geographical Revenue,Rest of the world,$M
FIGS,Figs Inc,Internet Retailers,Geographical Revenue,United States,$M
FIGS,Figs Inc,Internet Retailers,Revenue Segment,Non-scrubs,$M
FIGS,Figs Inc,Internet Retailers,Revenue Segment,Scrubs,$M
FLWS,1-800-Flowers.com Inc,Internet Retailers,Revenues by Channel,E-commerce Revenue,$M
FLWS,1-800-Flowers.com Inc,Internet Retailers,Revenues by Channel,E-commerce Revenue (combined online and telephonic) ,$M
FLWS,1-800-Flowers.com Inc,Internet Retailers,Revenues by Channel,Other Revenue,$M
FLWS,1-800-Flowers.com Inc,Internet Retailers,Segment Revenue,1-800-Flowers.com Consumer Floral Revenue,$M
FLWS,1-800-Flowers.com Inc,Internet Retailers,Segment Revenue,BloomNet Revenue,$M
FLWS,1-800-Flowers.com Inc,Internet Retailers,Segment Revenue,BloomNet Wire Service Revenue,$M
FLWS,1-800-Flowers.com Inc,Internet Retailers,Segment Revenue,Consumer Floral & Gifts Revenue,$M
FLWS,1-800-Flowers.com Inc,Internet Retailers,Segment Revenue,Corporate Revenue,$M
FLWS,1-800-Flowers.com Inc,Internet Retailers,Segment Revenue,Gourmet Food & Gift Baskets Revenue,$M
FLWS,1-800-Flowers.com Inc,Internet Retailers,Segment Revenue,Intercompany eliminations,$M
GRPN,"Groupon, Inc.",Internet Retailers,active customers for the trailing twelve months,Active customers for the trailing twelve months,Units
GRPN,"Groupon, Inc.",Internet Retailers,Gross billings,Gross billings,$M
GRPN,"Groupon, Inc.",Internet Retailers,Revenue by Type,Product,$M
GRPN,"Groupon, Inc.",Internet Retailers,Revenue by Type,Service,$M
GRPN,"Groupon, Inc.",Internet Retailers,Total units,Total units of International,units
GRPN,"Groupon, Inc.",Internet Retailers,Total units,Total units of North America,units
GRPN,"Groupon, Inc.",Internet Retailers,TTM Active customers,TTM Active customers,units
GRPN,"Groupon, Inc.",Internet Retailers,TTM Active customers,TTM Active customers of International,units
GRPN,"Groupon, Inc.",Internet Retailers,TTM Active customers,TTM Active customers of North America,Units
OSTK,Overstock.com Inc.,Internet Retailers,Customers,Active customers,M units
OSTK,Overstock.com Inc.,Internet Retailers,Orders,Average order value,$
OSTK,Overstock.com Inc.,Internet Retailers,Orders,Active customers,$M
OSTK,Overstock.com Inc.,Internet Retailers,Orders,Mobile Device,%
OSTK,Overstock.com Inc.,Internet Retailers,Orders,Orders delivered,$M
OSTK,Overstock.com Inc.,Internet Retailers,Orders,Orders delivered,M units
OSTK,Overstock.com Inc.,Internet Retailers,Orders,Orders per active customer,$M
OSTK,Overstock.com Inc.,Internet Retailers,Orders,Orders per active customer,units
POSH,Poshmark Inc,Internet Retailers,Active Buyers,Active Buyers,% Increase YoY
POSH,Poshmark Inc,Internet Retailers,Active Buyers,Active Buyers,Millions
POSH,Poshmark Inc,Internet Retailers,Gross Merchandise Value (GMV),Gross Merchandise Value (GMV),% Increase YoY
POSH,Poshmark Inc,Internet Retailers,Gross Merchandise Value (GMV),Gross Merchandise Value (GMV),$M
PRTS,CarParts.com Inc,Internet Retailers,Revenue by Product type,Branded Hard Parts,%
PRTS,CarParts.com Inc,Internet Retailers,Revenue by Product type,Branded Performance,%
PRTS,CarParts.com Inc,Internet Retailers,Revenue by Product type,Branded Replacement Parts,%
PRTS,CarParts.com Inc,Internet Retailers,Revenue by Product type,House Brands Hard Parts,%
PRTS,CarParts.com Inc,Internet Retailers,Revenue by Product type,House Brands Performance,%
PRTS,CarParts.com Inc,Internet Retailers,Revenue by Product type,House Brands Replacement Parts,%
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Annual Purchases,Existing Customers,items purchased
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Money Spent,Existing Customers,$K
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Number of Customers,Number of Customers,units
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Product Revenue,Accessories,$M
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Product Revenue,Apparel,$M
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Product Revenue,Beauty,$M
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Product Revenue,Electronics,$M
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Product Revenue,Home,$M
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Product Revenue,Jewelry,$M
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Product Revenue,Other revenue,$M
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Segment Revenue,Corp and other,$M
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Segment Revenue,QVC Int'l,$M
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Segment Revenue,QxH,$M
QRTEA,"Qurate Retail, Inc.",Internet Retailers,Segment Revenue,Zulily,$M
REAL,The Realreal Inc,Internet Retailers,Active buyers,Active buyers,number
REAL,The Realreal Inc,Internet Retailers,AOV,Average order value,$
REAL,The Realreal Inc,Internet Retailers,Gross Merchandise Value,Gross Merchandise Value,$M
REAL,The Realreal Inc,Internet Retailers,Orders reached,Orders reached,number
REAL,The Realreal Inc,Internet Retailers,Revenue,Consignment and service revenue,$M
REAL,The Realreal Inc,Internet Retailers,Revenue,Direct revenue,$M
ROVR,"Rover Group, Inc",Internet Retailers,Gross bookings value,Gross bookings value,$M
ROVR,"Rover Group, Inc",Internet Retailers,New bookings,New bookings,bookings
ROVR,"Rover Group, Inc",Internet Retailers,Repeat bookings,Repeat bookings,MBookings
ROVR,"Rover Group, Inc",Internet Retailers,Segment Revenue,New bookings Revenue,$M
ROVR,"Rover Group, Inc",Internet Retailers,Segment Revenue,Repeat Bookings Revenue,$M
ROVR,"Rover Group, Inc",Internet Retailers,Total Bookings ,Total Bookings,MBookings
RVLV,Revolve Group Inc,Internet Retailers,Active customers,Active customers,units 
RVLV,Revolve Group Inc,Internet Retailers,Average order value,Average order value,$
RVLV,Revolve Group Inc,Internet Retailers,Geographic Revenue,Revenue from Rest of the world,$M
RVLV,Revolve Group Inc,Internet Retailers,Geographic Revenue,Revenue from United States,$M
RVLV,Revolve Group Inc,Internet Retailers,Revenue by by Product Category,Beauty Product Revenue,$M
RVLV,Revolve Group Inc,Internet Retailers,Revenue by by Product Category,Dresses Revenue,$M
RVLV,Revolve Group Inc,Internet Retailers,Revenue by by Product Category,Fashion Apparel Product Revenue,$M
RVLV,Revolve Group Inc,Internet Retailers,Revenue by by Product Category,"Handbags, Shoes and Accessories Revenue",$M
RVLV,Revolve Group Inc,Internet Retailers,Revenue by by Product Category,Other Product Revenue,$M
RVLV,Revolve Group Inc,Internet Retailers,Segment Revenue,FORWARD Revenue,$M
RVLV,Revolve Group Inc,Internet Retailers,Segment Revenue,REVOLVE Revenue,$M
RVLV,Revolve Group Inc,Internet Retailers,Total orders placed,Total orders placed,units 
SFIX,Stitch Fix Inc,Internet Retailers,Active clients,Active clients,M
SFIX,Stitch Fix Inc,Internet Retailers,Active clients,Net revenue per active client,$
SFIX,Stitch Fix Inc,Internet Retailers,Key metrics,Net revenue,$M
SFIX,Stitch Fix Inc,Internet Retailers,Net revenue per active client,Net revenue per active client,$
TDUP,ThredUp Inc,Internet Retailers,Active Buyers,Active Buyers,M
TDUP,ThredUp Inc,Internet Retailers,Active orders,Active orders,M
TDUP,ThredUp Inc,Internet Retailers,Segment Revenue,Consignment,$M
TDUP,ThredUp Inc,Internet Retailers,Segment Revenue,Product,$M
W,WAYFAIR INC,Internet Retailers,Active customers,Active customers,M
W,WAYFAIR INC,Internet Retailers,Average order value ,Average order value ,$
W,WAYFAIR INC,Internet Retailers,LTM Net Revenue,LTM Net Revenue Per Active Customer,$
W,WAYFAIR INC,Internet Retailers,Orders delivered ,Orders delivered ,M
W,WAYFAIR INC,Internet Retailers,Orders delivered ,orders delivered via a mobile device,%
W,WAYFAIR INC,Internet Retailers,Orders per customer,Orders per customer,units
W,WAYFAIR INC,Internet Retailers,Orders placed by repeat customers,Orders placed by repeat customers,Million orders
W,WAYFAIR INC,Internet Retailers,Orders placed via a mobile device,Orders placed via a mobile device,%
W,WAYFAIR INC,Internet Retailers,Repeat customers,Repeat customers,% of toal Orders
W,WAYFAIR INC,Internet Retailers,Repeat customers,Repeat customers,M
W,WAYFAIR INC,Internet Retailers,Repeat customers orders,Repeat customers orders,Million
W,WAYFAIR INC,Internet Retailers,Revenue by type,International net revenue,$M
W,WAYFAIR INC,Internet Retailers,Revenue by type,U.S. net revenue,$M
WISH,ContextLogic Inc,Internet Retailers,Active users,monthly active users,M
WISH,ContextLogic Inc,Internet Retailers,Countries,number of countries,number
WISH,ContextLogic Inc,Internet Retailers,Revenue by type,Logistics Revenue,$M
WISH,ContextLogic Inc,Internet Retailers,Revenue by type,Marketplace Revenue,$M
WISH,ContextLogic Inc,Internet Retailers,Revenue Per Active Buyer,Revenue Per Active Buyer,%
AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Number stores,Number of Company-operated stores,units
AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Number stores,Number of franchised stores,units
AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Same Store Revenues,Same Store Revenues,%
AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Segment revenues,Franchise Royalties and Fees,$M
AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Segment revenues,Lease and Retail Revenues,$M
AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Segment revenues,Non-Retail Sales,$M
AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Segment revenues,Other,$M
AAN,"The Aaron’s Company, Inc",Specialty Stores and Retailers,Segment revenues,Retail Sales,$M
ASO,"Academy Sports & Outdoors, Inc.",Specialty Stores and Retailers,No. of Stores,No. of Stores,Stores
ASO,"Academy Sports & Outdoors, Inc.",Specialty Stores and Retailers,Revenue by Category,Apparel Revenue,$M
